EVOLUTION|INITIALPOP TIME|SELECTION TIME|CROSSOVER TIME|LOCALSEARCH TIME
2463|1.090112|0.297728|4.920384|2.652864
2464|1.090112|0.301952|4.945440|2.635936
2465|1.090112|0.305760|4.304416|2.614816
2466|1.090112|0.301120|5.137536|2.723456
2467|1.090112|0.297536|4.916928|2.631552
2468|1.090112|0.297152|4.607776|2.683136
2469|1.090112|0.299104|4.293056|2.671648
2470|1.090112|0.298656|4.341632|2.683392
2471|1.090112|0.299872|5.240256|2.634784
2472|1.090112|0.296128|4.442528|2.688992
2473|1.090112|0.302688|5.003904|2.692512
2474|1.090112|0.298528|4.749824|2.681696
2475|1.090112|0.298848|5.187776|2.664128
2476|1.090112|0.299136|4.365856|2.651008
2477|1.090112|0.298784|4.961312|2.695552
2478|1.090112|2.013664|39.736671|16.834208
2479|1.090112|1.987552|37.354782|16.605984
2480|1.090112|1.961472|38.863552|16.808384
2481|1.090112|1.978208|11.763488|2.921472
2482|1.090112|0.335648|5.597920|2.917408
2483|1.090112|0.334976|5.394016|3.045824
2484|1.090112|0.333664|5.507072|2.959232
2485|1.090112|0.333824|5.311712|2.900704
2486|1.090112|0.336736|4.919264|2.895840
2487|1.090112|0.335040|4.832864|2.908672
2488|1.090112|0.342464|5.045568|3.051648
2489|1.090112|0.343296|5.777824|3.000608
2490|1.090112|0.335552|5.716320|2.984736
2491|1.090112|0.337120|5.441952|3.017248
2492|1.090112|0.350048|5.394656|2.889120
2493|1.090112|0.334592|5.585792|2.874976
2494|1.090112|0.333472|4.947616|3.003840
2495|1.090112|0.339968|5.560832|2.953536
2496|1.090112|0.343296|5.633728|2.884256
2497|1.090112|0.332416|4.822976|2.865856
2498|1.090112|0.304480|4.827328|2.691808
2499|1.090112|0.311200|5.464608|2.728800
2500|1.090112|0.301920|4.615744|2.748416
2501|1.090112|0.306528|4.956224|2.739264
2502|1.090112|0.311040|5.244640|2.702784
2503|1.090112|0.308608|5.058528|2.819168
2504|1.090112|0.310816|5.078176|2.709088
2505|1.090112|0.304192|5.224032|2.770688
2506|1.090112|0.304672|5.228896|2.740704
2507|1.090112|0.306432|4.741568|2.737312
2508|1.090112|0.304640|5.145248|2.707328
2509|1.090112|0.310304|5.446656|2.815040
2510|1.090112|0.305056|4.790112|2.727424
2511|1.090112|0.310048|5.422720|2.745920
2512|1.090112|0.311776|5.373952|2.768448
2513|1.090112|0.308800|5.254976|2.732832
2514|1.090112|0.311072|5.089952|2.787328
2515|1.090112|0.315424|4.455488|2.734592
2516|1.090112|0.303456|4.919616|2.654624
2517|1.090112|0.297888|4.515680|2.685536
2518|1.090112|0.299936|4.907040|2.738816
2519|1.090112|0.298688|4.861984|2.701664
2520|1.090112|0.300576|4.994816|2.687648
2521|1.090112|0.299264|4.288288|2.697600
2522|1.090112|0.303616|4.489312|2.645056
2523|1.090112|0.298560|4.969024|2.639200
2524|1.090112|0.299776|4.880320|2.661440
2525|1.090112|0.310016|5.077472|2.617728
2526|1.090112|0.298560|4.481248|2.656352
2527|1.090112|0.304800|5.177760|2.671808
2528|1.090112|0.304128|4.944096|2.628256
2529|1.090112|0.303232|4.914464|2.574112
2530|1.090112|0.299488|4.843296|2.701504
2531|1.090112|0.298528|4.945664|2.657504
2532|1.090112|0.305216|4.311872|2.672544
2533|1.090112|0.303744|4.927424|2.663520
2534|1.090112|0.297664|4.457920|2.627712
2535|1.090112|0.301312|4.430496|2.723296
2536|1.090112|0.298528|4.899232|2.700096
2537|1.090112|0.297696|4.445632|2.780896
2538|1.090112|0.305408|5.071392|2.724384
2539|1.090112|0.308448|4.322880|2.726592
2540|1.090112|0.296800|4.302752|2.696128
2541|1.090112|0.298048|5.107168|2.651040
2542|1.090112|0.311392|5.189120|2.649216
2543|1.090112|0.299232|5.002496|2.615296
2544|1.090112|0.314432|4.404192|2.745696
2545|1.090112|0.298432|4.268832|2.683744
2546|1.090112|0.303360|5.019296|2.710496
2547|1.090112|0.299904|5.132416|2.658048
2548|1.090112|0.296032|4.068704|2.638528
2549|1.090112|0.302528|5.211168|2.598304
2550|1.090112|0.301920|5.105536|2.633440
2551|1.090112|0.301696|5.102336|2.737184
2552|1.090112|0.303008|4.908960|2.696608
2553|1.090112|0.302848|5.076480|2.662464
2554|1.090112|0.295840|4.414304|2.623904
2555|1.090112|0.298784|4.517120|2.655744
2556|1.090112|0.295200|4.190784|2.708672
2557|1.090112|0.303008|4.971200|2.713120
2558|1.090112|0.303872|5.026944|2.725440
2559|1.090112|0.296288|4.689728|2.701696
2560|1.090112|0.297760|4.405696|2.663040
2561|1.090112|0.298528|4.876608|2.686016
2562|1.090112|0.295584|4.575616|2.648992
2563|1.090112|0.305152|4.374176|2.660928
2564|1.090112|0.302656|4.903968|2.626720
2565|1.090112|0.303520|5.272928|2.703168
2566|1.090112|0.298848|4.837984|2.679488
2567|1.090112|0.303968|4.850464|2.677536
2568|1.090112|0.300416|5.004864|2.752672
2569|1.090112|0.295904|4.382048|2.689504
2570|1.090112|0.303840|5.042048|2.752736
2571|1.090112|0.299936|4.845952|2.699328
2572|1.090112|0.297408|4.845056|2.707200
2573|1.090112|0.302464|5.090336|2.657344
2574|1.090112|0.306624|4.336736|2.738016
2575|1.090112|0.299584|4.923648|2.695776
2576|1.090112|0.299712|4.726016|2.743168
2577|1.090112|0.299712|4.617280|2.664352
2578|1.090112|0.299776|4.437888|2.718496
2579|1.090112|0.298592|5.010176|2.697792
2580|1.090112|0.298304|5.089984|2.667040
2581|1.090112|0.294560|4.221920|2.695680
2582|1.090112|0.299040|4.742240|2.694016
2583|1.090112|0.298656|5.297056|2.625216
2584|1.090112|0.300832|5.165696|2.709152
2585|1.090112|0.299872|5.135584|2.709984
2586|1.090112|0.301984|4.943712|2.712192
2587|1.090112|0.301696|4.543456|2.651328
2588|1.090112|0.305216|4.875488|2.713120
2589|1.090112|0.300000|4.881728|2.664704
2590|1.090112|0.294464|4.141056|2.718240
2591|1.090112|0.294880|5.338912|2.672320
2592|1.090112|0.299136|4.914528|2.647584
2593|1.090112|0.302784|4.836192|2.716256
2594|1.090112|0.297440|4.748416|2.675776
2595|1.090112|0.295104|4.139872|2.788896
2596|1.090112|0.299872|4.908832|2.675840
2597|1.090112|0.301376|4.427424|2.703904
2598|1.090112|0.300032|5.156384|2.670720
2599|1.090112|0.297600|4.417152|2.671616
2600|1.090112|0.295712|4.311104|2.722560
2601|1.090112|0.299648|4.877408|2.582528
2602|1.090112|0.303552|5.007808|2.666272
2603|1.090112|0.301952|4.697664|2.685632
2604|1.090112|0.298464|4.863744|2.700704
2605|1.090112|0.303744|4.866592|2.673280
2606|1.090112|0.301216|4.948512|2.652224
2607|1.090112|0.300128|4.374432|2.625216
2608|1.090112|0.310624|5.056384|2.697984
2609|1.090112|0.297440|4.365216|2.618272
2610|1.090112|0.305216|4.941824|2.686112
2611|1.090112|0.301216|5.016384|2.715520
2612|1.090112|0.300608|4.939104|2.666880
2613|1.090112|0.298176|4.387520|2.684992
2614|1.090112|0.298144|4.981184|2.736896
2615|1.090112|0.300896|5.139136|2.730336
2616|1.090112|0.302464|5.293312|2.674784
2617|1.090112|0.299776|4.953056|2.718304
2618|1.090112|0.303904|4.909056|2.692032
2619|1.090112|0.301184|4.887232|2.714752
2620|1.090112|0.301088|4.900064|2.675552
2621|1.090112|0.299744|5.002592|2.734560
2622|1.090112|0.295904|4.437120|2.684192
2623|1.090112|0.298592|4.326560|2.686112
2624|1.090112|0.303904|5.131040|2.742720
2625|1.090112|0.304832|4.797952|2.714816
2626|1.090112|0.301024|4.993056|2.652352
2627|1.090112|0.295040|5.256256|2.695072
2628|1.090112|0.299584|4.500384|2.617472
2629|1.090112|0.300928|4.918432|2.650752
2630|1.090112|0.299936|5.210400|2.664128
2631|1.090112|0.302240|5.252224|2.663904
2632|1.090112|0.298592|4.861792|2.723264
2633|1.090112|0.301344|5.134624|2.688800
2634|1.090112|0.301664|4.843328|2.723904
2635|1.090112|0.304608|5.030624|2.669600
2636|1.090112|0.298496|4.336000|2.636416
2637|1.090112|0.304448|4.999264|2.687488
2638|1.090112|0.306304|4.917248|2.685120
2639|1.090112|0.298496|4.845408|2.710304
2640|1.090112|0.301696|4.382784|2.663360
2641|1.090112|0.297568|4.477312|2.626464
2642|1.090112|0.304608|4.981632|2.660704
2643|1.090112|0.295616|5.220480|2.634816
2644|1.090112|0.299808|5.015200|2.721856
2645|1.090112|0.299200|5.011744|2.702784
2646|1.090112|0.296064|4.601920|2.670592
2647|1.090112|0.296192|4.953856|2.678784
2648|1.090112|0.298784|4.522336|2.734656
2649|1.090112|0.304192|4.332608|2.672128
2650|1.090112|0.303840|4.903168|2.683744
2651|1.090112|0.295040|4.556896|2.666240
2652|1.090112|0.299968|4.466080|2.752128
2653|1.090112|0.299168|4.729952|2.693760
2654|1.090112|0.298688|4.517504|2.700096
2655|1.090112|0.298624|4.837248|2.664608
2656|1.090112|0.299680|4.814176|2.648608
2657|1.090112|0.298848|4.802592|2.639136
2658|1.090112|0.304128|4.884992|2.680000
2659|1.090112|0.302112|4.793632|2.740928
2660|1.090112|0.300192|5.014752|2.590528
2661|1.090112|0.298560|4.537760|2.729728
2662|1.090112|0.301088|5.077376|2.654752
2663|1.090112|0.303520|5.165408|2.644864
2664|1.090112|0.298624|4.769184|2.677728
2665|1.090112|0.300640|4.825312|2.676800
2666|1.090112|0.303936|4.413600|2.678272
2667|1.090112|0.298400|4.472544|2.665920
2668|1.090112|0.295808|4.987968|2.725664
2669|1.090112|0.304640|5.177216|2.663808
2670|1.090112|0.301216|4.807840|2.594848
2671|1.090112|0.297216|4.401344|2.701280
2672|1.090112|0.299968|4.971840|2.682400
2673|1.090112|0.300480|5.092544|2.664672
2674|1.090112|0.298368|4.869344|2.691584
2675|1.090112|0.299648|4.530528|2.704352
2676|1.090112|0.295904|4.403008|2.706176
2677|1.090112|0.297216|4.141408|2.738720
2678|1.090112|0.298688|4.423712|2.572064
2679|1.090112|0.302496|4.921920|2.663232
2680|1.090112|0.299680|5.002496|2.683712
2681|1.090112|0.300256|4.993408|2.676192
2682|1.090112|0.295904|4.617024|2.658112
2683|1.090112|0.297088|4.628896|2.627776
2684|1.090112|0.298880|4.810304|2.668512
2685|1.090112|0.307456|4.327616|2.723456
2686|1.090112|0.300352|5.036640|2.685632
2687|1.090112|0.297216|4.588832|2.697312
2688|1.090112|0.302528|5.429216|2.703616
2689|1.090112|0.302048|5.226976|2.704736
2690|1.090112|0.298976|4.556096|2.633056
2691|1.090112|0.300032|4.721344|2.736448
2692|1.090112|0.298528|4.865632|2.687392
2693|1.090112|0.297248|4.449408|2.657408
2694|1.090112|0.306912|4.888320|2.626432
2695|1.090112|0.296928|4.481504|2.741408
2696|1.090112|0.302720|4.327168|2.639488
2697|1.090112|0.297984|5.053120|2.651296
2698|1.090112|0.297792|5.202560|2.723008
2699|1.090112|0.302784|5.206496|2.766176
2700|1.090112|0.299136|5.112928|2.682496
2701|1.090112|0.302496|5.037472|2.646976
2702|1.090112|0.301248|5.004576|2.691552
2703|1.090112|0.297504|4.982432|2.677184
2704|1.090112|0.303200|4.788352|2.742080
2705|1.090112|0.302496|4.977248|2.708768
2706|1.090112|0.294912|4.312736|2.641152
2707|1.090112|0.301408|4.935616|2.674016
2708|1.090112|0.301376|5.448416|2.783424
2709|1.090112|0.299552|4.349408|2.667968
2710|1.090112|0.300160|4.357280|2.571168
2711|1.090112|0.297792|5.037760|2.630304
2712|1.090112|0.303808|4.921120|2.698656
2713|1.090112|0.299808|4.606848|2.673536
2714|1.090112|0.303584|5.245216|2.603072
2715|1.090112|0.294592|4.603552|2.706592
2716|1.090112|0.298624|5.103328|2.637824
2717|1.090112|0.299936|5.122688|2.706080
2718|1.090112|0.297952|5.114112|2.652352
2719|1.090112|0.296928|4.944384|2.686656
2720|1.090112|0.300224|4.980832|2.638848
2721|1.090112|0.298496|4.681248|2.696640
2722|1.090112|0.303936|5.110272|2.679072
2723|1.090112|0.301248|5.119808|2.745792
2724|1.090112|0.299904|4.923392|2.708128
2725|1.090112|0.298144|4.387904|2.601056
2726|1.090112|0.297088|4.681312|2.714752
2727|1.090112|0.297472|4.388512|2.683712
2728|1.090112|0.312384|4.550432|2.699136
2729|1.090112|0.298560|4.841248|2.684864
2730|1.090112|0.300128|4.753952|2.754752
2731|1.090112|0.295648|4.834880|2.768640
2732|1.090112|0.300096|5.053024|2.663456
2733|1.090112|0.300256|4.504960|2.646752
2734|1.090112|0.302016|5.090176|2.638944
2735|1.090112|0.299648|4.928864|2.640928
2736|1.090112|0.295904|4.511104|2.629984
2737|1.090112|0.302496|4.787488|2.664096
2738|1.090112|0.300928|4.921248|2.679104
2739|1.090112|0.294496|4.562976|2.635136
2740|1.090112|0.299808|4.948160|2.693696
2741|1.090112|0.300960|4.923040|2.588320
2742|1.090112|0.297216|4.497600|2.658368
2743|1.090112|0.302240|5.102496|2.728992
2744|1.090112|0.299904|4.656704|2.692736
2745|1.090112|0.304064|5.176256|2.709152
2746|1.090112|0.299872|4.903584|2.703936
2747|1.090112|0.310944|5.071328|2.707520
2748|1.090112|0.297696|4.897728|2.644608
2749|1.090112|0.302528|5.271616|2.686112
2750|1.090112|0.299616|4.841120|2.560032
2751|1.090112|0.298272|5.028480|2.662976
2752|1.090112|0.303104|5.163904|2.691456
2753|1.090112|0.299648|4.888864|2.704160
2754|1.090112|0.301472|4.942080|2.686496
2755|1.090112|0.299904|4.986848|2.756192
2756|1.090112|0.300960|4.923296|2.745632
2757|1.090112|0.302656|5.135200|2.754016
2758|1.090112|0.297344|4.983264|2.708960
2759|1.090112|0.298496|4.521600|2.690432
2760|1.090112|0.300544|4.357280|2.741472
2761|1.090112|0.297760|4.988832|2.667808
2762|1.090112|0.301216|5.127392|2.715424
2763|1.090112|0.305216|4.926592|2.598688
2764|1.090112|0.300064|4.969760|2.715936
2765|1.090112|0.298944|4.978112|2.697312
2766|1.090112|0.301184|4.600704|2.701600
2767|1.090112|0.299296|5.023168|2.643200
2768|1.090112|0.303136|5.075424|2.596064
2769|1.090112|0.301856|4.418432|2.812384
2770|1.090112|0.301696|4.934272|2.691072
2771|1.090112|0.298688|4.850816|2.543264
2772|1.090112|0.305184|4.378368|2.668000
2773|1.090112|0.298784|4.971296|2.658048
2774|1.090112|0.299680|4.508736|2.694912
2775|1.090112|0.296224|4.829952|2.754720
2776|1.090112|0.298368|4.385984|2.659136
2777|1.090112|0.298688|4.671840|2.622304
2778|1.090112|0.304064|5.006848|2.673472
2779|1.090112|0.295776|5.151104|2.635392
2780|1.090112|0.296960|4.431104|2.613568
2781|1.090112|0.301344|4.961920|2.631552
2782|1.090112|0.304896|5.295936|2.665664
2783|1.090112|0.301696|4.984672|2.656800
2784|1.090112|0.301248|4.903136|2.688352
2785|1.090112|0.299104|4.870912|2.562016
2786|1.090112|0.303328|4.873056|2.700128
2787|1.090112|0.299808|4.668448|2.702688
2788|1.090112|0.300032|4.971552|2.706912
2789|1.090112|0.294720|4.524032|2.778528
2790|1.090112|0.302944|5.162784|2.676512
2791|1.090112|0.296640|4.381792|2.683264
2792|1.090112|0.301152|4.981280|2.724288
2793|1.090112|0.299296|5.243008|2.706560
2794|1.090112|0.299712|4.813120|2.674240
2795|1.090112|0.298304|4.678848|2.647968
2796|1.090112|0.303840|4.971904|2.719136
2797|1.090112|0.298528|4.826848|2.740032
2798|1.090112|0.300960|4.599936|2.670016
2799|1.090112|0.300992|4.928608|2.668000
2800|1.090112|0.298112|4.841632|2.708160
2801|1.090112|0.303680|5.048832|2.685344
2802|1.090112|0.302624|5.119328|2.648576
2803|1.090112|0.299648|5.007264|2.741568
2804|1.090112|0.301216|4.681664|2.710688
2805|1.090112|0.298784|4.366880|2.666016
2806|1.090112|0.298432|4.876224|2.707776
2807|1.090112|0.293504|4.063360|2.691360
2808|1.090112|0.297312|4.841728|2.680768
2809|1.090112|0.298624|4.690368|2.722752
2810|1.090112|0.295392|4.508928|2.691712
2811|1.090112|0.296416|4.489984|2.674176
2812|1.090112|0.295360|4.186368|2.656640
2813|1.090112|0.302752|4.516096|2.660640
2814|1.090112|0.307936|4.375136|2.675904
2815|1.090112|0.297504|4.483040|2.768608
2816|1.090112|0.297792|4.790752|2.721440
2817|1.090112|0.298720|4.638400|2.671232
2818|1.090112|0.295264|4.391904|2.727072
2819|1.090112|0.301024|5.200192|2.683712
2820|1.090112|0.300096|5.164352|2.680512
2821|1.090112|0.298752|4.299872|2.693440
2822|1.090112|0.303456|5.018144|2.638144
2823|1.090112|0.298560|5.282336|2.737760
2824|1.090112|0.305024|4.616096|2.676224
2825|1.090112|0.304448|5.181696|2.542368
2826|1.090112|0.298688|4.946560|2.703072
2827|1.090112|0.299104|4.928192|2.675136
2828|1.090112|0.294688|4.363520|2.649632
2829|1.090112|0.296608|4.343072|2.629824
2830|1.090112|0.299648|4.997600|2.751520
2831|1.090112|0.301216|4.832896|2.680576
2832|1.090112|0.298560|4.484736|2.726688
2833|1.090112|0.305728|4.763520|2.675584
2834|1.090112|0.301152|4.597248|2.712704
2835|1.090112|0.297280|4.415360|2.592896
2836|1.090112|0.310144|5.224704|2.650272
2837|1.090112|0.297408|5.004224|2.718112
2838|1.090112|0.313856|4.370592|2.681376
2839|1.090112|0.302784|4.543680|2.632224
2840|1.090112|0.302176|4.330624|2.696960
2841|1.090112|0.298592|4.859424|2.638496
2842|1.090112|0.299968|4.520576|2.751200
2843|1.090112|0.300704|5.023776|2.669760
2844|1.090112|0.298880|4.728736|2.674112
2845|1.090112|0.295968|4.302624|2.664832
2846|1.090112|0.298592|4.956384|2.671104
2847|1.090112|0.294496|4.502240|2.713024
2848|1.090112|0.307168|4.587520|2.648096
2849|1.090112|0.297824|4.542464|2.681632
2850|1.090112|0.304160|5.132352|2.699168
2851|1.090112|0.303744|4.983712|2.687680
2852|1.090112|0.302592|4.471264|2.723296
2853|1.090112|0.295520|5.025760|2.727072
2854|1.090112|0.299904|4.709984|2.690240
2855|1.090112|0.301696|4.931488|2.756384
2856|1.090112|0.304128|4.867328|2.671296
2857|1.090112|0.300928|4.978400|2.706208
2858|1.090112|0.295872|4.525056|2.751360
2859|1.090112|0.295584|4.348800|2.687008
2860|1.090112|0.301152|4.567008|2.632864
2861|1.090112|0.303872|5.169632|2.771200
2862|1.090112|0.301312|4.960032|2.636544
2863|1.090112|0.298624|5.080352|2.670240
2864|1.090112|0.299808|4.951840|2.607424
2865|1.090112|0.297248|4.428224|2.652064
2866|1.090112|0.312928|4.688896|2.665248
2867|1.090112|0.303808|4.726720|2.689056
2868|1.090112|0.299488|4.998048|2.750048
2869|1.090112|0.297568|4.826336|2.719520
2870|1.090112|0.298976|4.782560|2.720416
2871|1.090112|0.294336|4.150304|2.660384
2872|1.090112|0.299648|4.923872|2.749600
2873|1.090112|0.301472|4.922304|2.691808
2874|1.090112|0.304832|5.073760|2.658432
2875|1.090112|0.295872|4.353248|2.678784
2876|1.090112|0.295904|4.670176|2.661024
2877|1.090112|0.300192|4.693472|2.649824
2878|1.090112|0.297632|4.591264|2.739360
2879|1.090112|0.304128|4.985056|2.712704
2880|1.090112|0.304448|5.040704|2.687424
2881|1.090112|0.297760|4.615584|2.670016
2882|1.090112|0.305120|4.798944|2.732352
2883|1.090112|0.296800|4.891136|2.629376
2884|1.090112|0.296416|4.317472|2.697856
2885|1.090112|0.297920|4.389952|2.769248
2886|1.090112|0.308192|4.977888|2.650656
2887|1.090112|1.950752|36.644577|17.136353
2888|1.090112|1.982848|35.187038|17.085407
2889|1.090112|1.994784|36.011391|16.945984
2890|1.090112|1.974144|37.226368|16.782944
2891|1.090112|1.999744|31.843264|2.988832
2892|1.090112|0.333216|4.840832|2.982464
2893|1.090112|0.336896|5.453216|2.934144
2894|1.090112|0.331872|4.967872|2.988160
2895|1.090112|0.339296|5.786752|2.934112
2896|1.090112|0.330528|4.635040|2.966752
2897|1.090112|0.339808|5.611008|2.937152
2898|1.090112|0.333856|5.169120|2.939488
2899|1.090112|0.336960|5.466080|2.999104
2900|1.090112|0.336192|5.865920|3.005184
2901|1.090112|0.333504|5.018016|2.908640
2902|1.090112|0.336384|5.538240|2.949984
2903|1.090112|0.338208|5.666560|2.936224
2904|1.090112|0.333248|5.135488|2.951552
2905|1.090112|0.334048|5.001248|2.930048
2906|1.090112|0.332128|5.057408|2.935616
2907|1.090112|0.333376|5.604096|2.978752
2908|1.090112|0.349952|5.188992|2.697248
2909|1.090112|0.309440|4.499168|2.798560
2910|1.090112|0.304096|4.648960|2.725472
2911|1.090112|0.306464|4.560320|2.686944
2912|1.090112|0.316416|4.513856|2.741888
2913|1.090112|0.306560|4.948192|2.699424
2914|1.090112|0.310176|5.203328|2.771808
2915|1.090112|0.310720|4.925600|2.822560
2916|1.090112|0.306560|4.731680|2.758400
2917|1.090112|0.309952|4.528992|2.849440
2918|1.090112|0.303360|4.466368|2.768576
2919|1.090112|0.315584|4.847520|2.748288
2920|1.090112|0.303936|4.619520|2.648640
2921|1.090112|0.307520|4.701792|2.764544
2922|1.090112|0.302304|4.457920|2.795072
2923|1.090112|0.306048|4.660224|2.706688
2924|1.090112|0.310368|5.020480|2.626144
2925|1.090112|0.308608|4.670240|2.696544
2926|1.090112|0.311904|4.636096|2.594816
2927|1.090112|0.299232|4.781760|2.665280
2928|1.090112|0.297952|4.536544|2.701408
2929|1.090112|0.298336|4.815776|2.711584
2930|1.090112|0.298880|4.799520|2.659424
2931|1.090112|0.298816|4.572416|2.673280
2932|1.090112|0.300448|5.243264|2.703744
2933|1.090112|0.300128|5.127744|2.682816
2934|1.090112|0.299808|4.361472|2.680960
2935|1.090112|0.295232|4.444288|2.695072
2936|1.090112|0.299648|4.966880|2.666624
2937|1.090112|0.300064|4.504160|2.708736
2938|1.090112|0.298336|4.387520|2.632992
2939|1.090112|0.298304|4.944256|2.701632
2940|1.090112|0.297376|4.729792|2.769184
2941|1.090112|0.299936|5.223520|2.610336
2942|1.090112|0.294560|4.742592|2.656384
2943|1.090112|0.301984|4.705152|2.615680
2944|1.090112|0.298784|4.502016|2.666624
2945|1.090112|0.299776|4.828576|2.682432
2946|1.090112|0.304352|4.492896|2.672608
2947|1.090112|0.300832|4.277280|2.636832
2948|1.090112|0.296224|4.117056|2.672256
2949|1.090112|0.301184|4.524992|2.626176
2950|1.090112|0.297440|4.397120|2.632640
2951|1.090112|0.300096|4.708448|2.629088
2952|1.090112|0.296576|4.481408|2.700000
2953|1.090112|0.300736|4.936896|2.636192
2954|1.090112|0.302880|4.622976|2.705504
2955|1.090112|0.308224|4.616832|2.706496
2956|1.090112|0.299680|5.103648|2.723552
2957|1.090112|0.298912|4.548704|2.753856
2958|1.090112|0.302080|4.981888|2.640768
2959|1.090112|0.299136|4.552576|2.676544
2960|1.090112|0.299968|4.507776|2.756320
2961|1.090112|0.297312|4.848992|2.686688
2962|1.090112|0.303808|4.921600|2.772832
2963|1.090112|0.305792|5.156544|2.651488
2964|1.090112|0.299520|4.870240|2.622624
2965|1.090112|0.298144|4.481856|2.642976
2966|1.090112|0.296672|4.705600|2.659232
2967|1.090112|0.312640|4.913120|2.687264
2968|1.090112|0.297280|4.380448|2.705280
2969|1.090112|0.296960|4.330592|2.704000
2970|1.090112|0.305536|4.983872|2.676992
2971|1.090112|0.310528|4.904288|2.670048
2972|1.090112|0.302688|4.388352|2.726240
2973|1.090112|0.299296|4.896320|2.687680
2974|1.090112|0.306272|5.077088|2.718912
2975|1.090112|0.301472|4.611072|2.697024
2976|1.090112|0.297248|4.787968|2.626816
2977|1.090112|0.299968|4.460160|2.682240
2978|1.090112|0.297216|4.483136|2.712896
2979|1.090112|0.302400|4.984320|2.698880
2980|1.090112|0.298816|4.502592|2.617632
2981|1.090112|0.296928|4.674688|2.627392
2982|1.090112|0.299808|4.535488|2.571520
2983|1.090112|0.301536|4.742944|2.665888
2984|1.090112|0.301248|4.418688|2.665024
2985|1.090112|0.302208|4.428096|2.729088
2986|1.090112|0.294720|4.356416|2.685984
2987|1.090112|0.303488|4.931328|2.691872
2988|1.090112|0.297280|4.460800|2.707232
2989|1.090112|0.298880|4.851712|2.680928
2990|1.090112|0.302432|4.535264|2.646048
2991|1.090112|0.297184|4.544128|2.632960
2992|1.090112|0.299968|4.864512|2.651872
2993|1.090112|0.302688|5.007904|2.736416
2994|1.090112|0.295840|4.369280|2.661792
2995|1.090112|0.299264|4.787744|2.753504
2996|1.090112|0.295520|4.387904|2.698592
2997|1.090112|0.297568|4.524000|2.747776
2998|1.090112|0.297408|4.897632|2.630592
2999|1.090112|0.297280|4.556000|2.734112
3000|1.090112|0.303840|4.514400|2.724992
3001|1.090112|0.294656|5.270816|2.773280
3002|1.090112|0.300032|4.721408|2.691776
3003|1.090112|0.298400|5.021184|2.666080
3004|1.090112|0.296192|4.436096|2.570592
3005|1.090112|0.298496|4.409024|2.717632
3006|1.090112|0.302496|4.996768|2.681152
3007|1.090112|0.301280|5.088704|2.657536
3008|1.090112|0.305088|4.244256|2.629120
3009|1.090112|0.302560|4.445280|2.696512
3010|1.090112|0.297664|5.059072|2.742432
3011|1.090112|0.300448|4.491040|2.733344
3012|1.090112|0.296512|4.394816|2.644320
3013|1.090112|0.301824|4.652352|2.669888
3014|1.090112|0.298432|5.110144|2.660064
3015|1.090112|0.299808|4.879008|2.691424
3016|1.090112|0.303072|4.498496|2.751360
3017|1.090112|0.297600|4.431072|2.723424
3018|1.090112|0.295552|4.196320|2.715232
3019|1.090112|0.297408|4.654752|2.641920
3020|1.090112|0.299872|4.587296|2.644672
3021|1.090112|0.298592|4.278176|2.634208
3022|1.090112|0.300160|4.552608|2.731264
3023|1.090112|0.298656|4.732640|2.655072
3024|1.090112|0.302432|5.338816|2.705824
3025|1.090112|0.298560|5.247808|2.642176
3026|1.090112|0.298688|5.103616|2.688704
3027|1.090112|0.299136|5.242144|2.629152
3028|1.090112|0.304864|4.540640|2.612608
3029|1.090112|0.301344|4.371904|2.621120
3030|1.090112|0.307712|4.908192|2.679392
3031|1.090112|0.301056|4.419712|2.638496
3032|1.090112|0.297632|4.704480|2.658560
3033|1.090112|0.296224|4.324832|2.708992
3034|1.090112|0.303584|4.884000|2.684736
3035|1.090112|0.299872|4.543360|2.643200
3036|1.090112|0.301472|5.146528|2.711968
3037|1.090112|0.300544|4.332352|2.780160
3038|1.090112|0.297088|4.773376|2.758272
3039|1.090112|0.312736|5.054688|2.687936
3040|1.090112|0.297536|4.202304|2.632928
3041|1.090112|0.297248|5.076448|2.652608
3042|1.090112|0.296608|4.913440|2.697376
3043|1.090112|0.303744|4.885248|2.690080
3044|1.090112|0.302880|4.733824|2.688000
3045|1.090112|0.297696|4.934720|2.726528
3046|1.090112|0.301248|5.067200|2.778464
3047|1.090112|0.297280|4.522464|2.675168
3048|1.090112|0.299904|4.350304|2.660992
3049|1.090112|0.297088|4.323776|2.679392
3050|1.090112|0.297504|4.475456|2.656704
3051|1.090112|0.299968|5.232736|2.669888
3052|1.090112|0.299968|5.096576|2.661856
3053|1.090112|0.298784|4.869984|2.693120
3054|1.090112|0.298784|4.405408|2.682784
3055|1.090112|0.300928|4.385280|2.739168
3056|1.090112|0.302592|4.524832|2.642688
3057|1.090112|0.294848|4.320192|2.708288
3058|1.090112|0.300064|5.016672|2.726016
3059|1.090112|0.297856|5.134624|2.794464
3060|1.090112|0.299904|4.420320|2.618048
3061|1.090112|0.295232|4.341888|2.654112
3062|1.090112|0.301792|5.091104|2.670432
3063|1.090112|0.297088|4.407040|2.656768
3064|1.090112|0.304992|4.491424|2.731328
3065|1.090112|0.298848|4.465408|2.699712
3066|1.090112|0.298720|4.449440|2.753760
3067|1.090112|0.300160|4.352320|2.697504
3068|1.090112|0.301792|5.032224|2.730528
