EVOLUTION|INITIALPOP TIME|SELECTION TIME|CROSSOVER TIME|LOCALSEARCH TIME
45|1.069728|0.307104|4.167200|2.709952
46|1.069728|0.311776|4.197760|2.551872
47|1.069728|0.298720|4.257664|2.593536
48|1.069728|0.297728|4.230688|2.562592
49|1.069728|0.300160|4.109408|2.642720
50|1.069728|0.302368|4.057312|2.717184
51|1.069728|0.299392|4.869536|2.704704
52|1.069728|0.299872|4.178112|2.630784
53|1.069728|0.301120|4.358528|2.724576
54|1.069728|0.300000|4.109952|2.613536
55|1.069728|0.301056|4.030528|2.709920
56|1.069728|0.300512|4.322016|2.615712
57|1.069728|0.302080|4.099360|2.634304
58|1.069728|0.299552|4.358464|2.534816
59|1.069728|0.300032|4.126688|2.604480
60|1.069728|0.301888|4.248672|2.588864
61|1.069728|0.297312|4.930144|2.648992
62|1.069728|0.304640|5.332800|2.644640
63|1.069728|0.297376|4.194240|2.614944
64|1.069728|0.298784|4.233952|2.599872
65|1.069728|0.298816|4.209216|2.619712
66|1.069728|0.302208|4.229664|2.649984
67|1.069728|0.298272|4.218912|2.613504
68|1.069728|0.299424|4.232224|2.671296
69|1.069728|0.297312|4.430400|2.617440
70|1.069728|0.300032|4.241664|2.703744
71|1.069728|0.300736|4.146496|2.567328
72|1.069728|0.297664|4.180512|2.591232
73|1.069728|0.299328|4.178144|2.670560
74|1.069728|0.296960|4.197344|2.589184
75|1.069728|0.302880|4.122080|2.617280
76|1.069728|0.301216|4.385440|2.644896
77|1.069728|0.299648|4.113184|2.661760
78|1.069728|0.299872|4.166464|2.662272
79|1.069728|0.299904|4.179552|2.618304
80|1.069728|0.301408|4.031840|2.569216
81|1.069728|0.294432|4.084832|2.653824
82|1.069728|0.300960|4.285504|2.604864
83|1.069728|0.295552|4.181984|2.580608
84|1.069728|0.296832|4.391328|2.665888
85|1.069728|0.302624|4.233088|2.716352
86|1.069728|0.299520|4.163968|2.592768
87|1.069728|0.296736|4.106432|2.655168
88|1.069728|0.294976|4.220384|2.669536
89|1.069728|0.300768|4.158176|2.655648
90|1.069728|0.297440|4.139232|2.549952
91|1.069728|0.299136|4.198208|2.621920
92|1.069728|1.957888|31.949888|16.507360
93|1.069728|1.994400|32.379330|16.549120
94|1.069728|1.940160|32.717537|16.656063
95|1.069728|1.989120|32.157665|16.744961
96|1.069728|1.988448|24.079329|2.912608
97|1.069728|0.335328|4.697184|2.881984
98|1.069728|0.339488|4.733056|2.879328
99|1.069728|0.340864|4.806976|2.950208
100|1.069728|0.338176|4.825280|2.871232
101|1.069728|0.335840|4.631232|2.802592
102|1.069728|0.341920|4.639168|2.845184
103|1.069728|0.335360|5.163328|2.978176
104|1.069728|0.341920|4.806848|2.903264
105|1.069728|0.339808|4.761632|2.866272
106|1.069728|0.340704|4.716576|2.856288
107|1.069728|0.338176|5.696096|2.988416
108|1.069728|0.338912|5.220096|2.990560
109|1.069728|0.336384|5.505504|2.896416
110|1.069728|0.340064|4.669248|2.937504
111|1.069728|0.331744|5.108352|2.901856
112|1.069728|0.333280|5.216864|3.012032
113|1.069728|0.337280|4.735200|2.729152
114|1.069728|0.308128|4.342656|2.649248
115|1.069728|0.310784|4.293632|2.757600
116|1.069728|0.305120|4.250112|2.677632
117|1.069728|0.307264|4.327744|2.648768
118|1.069728|0.308576|4.412736|2.728096
119|1.069728|0.310240|4.310720|2.694176
120|1.069728|0.304576|4.261088|2.687584
121|1.069728|0.310048|4.356064|2.647392
122|1.069728|0.302880|4.353312|2.661184
123|1.069728|0.312832|4.233440|2.648704
124|1.069728|0.307232|4.311552|2.606496
125|1.069728|0.308960|4.225760|2.645024
126|1.069728|0.311104|4.285888|2.610272
127|1.069728|0.306144|4.178304|2.715456
128|1.069728|0.306656|4.204704|2.684992
129|1.069728|0.311136|4.370400|2.671744
130|1.069728|0.310016|4.370656|2.677792
131|1.069728|0.301408|4.132544|2.608032
132|1.069728|0.302208|4.125856|2.573312
133|1.069728|0.302112|4.088320|2.558080
134|1.069728|0.298336|4.102816|2.625280
135|1.069728|0.303616|4.268928|2.553792
136|1.069728|0.299520|4.119040|2.597120
137|1.069728|0.302912|4.200224|2.590528
138|1.069728|0.302016|4.195552|2.635616
139|1.069728|0.299456|4.043936|2.576096
140|1.069728|0.301504|4.217600|2.645888
141|1.069728|0.302048|4.226752|2.656416
142|1.069728|0.300896|4.312832|2.582880
143|1.069728|0.298176|4.190176|2.651840
144|1.069728|0.299584|4.141184|2.562752
145|1.069728|0.302144|4.199744|2.640480
146|1.069728|0.300832|4.334304|2.581408
147|1.069728|0.299680|4.222080|2.605184
148|1.069728|0.300000|4.177056|2.608192
149|1.069728|0.302848|4.224800|2.612192
150|1.069728|0.304960|4.122912|2.625760
151|1.069728|0.302656|4.219968|2.626432
152|1.069728|0.300768|4.190368|2.556128
153|1.069728|0.302336|4.055168|2.616448
154|1.069728|0.301024|4.203584|2.563392
155|1.069728|0.300960|4.126144|2.601472
156|1.069728|0.300896|4.283616|2.569856
157|1.069728|0.303808|4.165760|2.581632
158|1.069728|0.298336|4.144288|2.685888
159|1.069728|0.299744|4.274272|2.616672
160|1.069728|0.304064|4.229696|2.555456
161|1.069728|0.296928|4.232352|2.607552
162|1.069728|0.302144|4.275904|2.617536
163|1.069728|0.300832|4.262656|2.640832
164|1.069728|0.300992|4.084704|2.606208
165|1.069728|0.302624|4.208288|2.589152
166|1.069728|0.301600|4.139936|2.565568
167|1.069728|0.300768|4.106624|2.637408
168|1.069728|0.301344|4.179264|2.599360
169|1.069728|0.302368|4.188704|2.612480
170|1.069728|0.299456|4.161056|2.587584
171|1.069728|0.300768|4.190656|2.545952
172|1.069728|0.302368|4.287712|2.575872
173|1.069728|0.302560|4.226752|2.625120
174|1.069728|0.300768|4.226560|2.638048
175|1.069728|0.301856|4.090336|2.565984
176|1.069728|0.302112|5.252640|2.764928
177|1.069728|0.298112|4.104448|2.651392
178|1.069728|0.300736|4.086976|2.638848
179|1.069728|0.296928|4.083264|2.581504
180|1.069728|0.302272|4.211328|2.687168
181|1.069728|0.296000|4.059072|2.679360
182|1.069728|0.300960|4.488704|2.703360
183|1.069728|0.303648|4.917600|2.734048
184|1.069728|0.301056|4.455840|2.653792
185|1.069728|0.300736|4.478624|2.665056
186|1.069728|0.297280|4.109440|2.626016
187|1.069728|0.300864|4.114976|2.677536
188|1.069728|0.303808|4.215936|2.572864
189|1.069728|0.300992|4.156160|2.609152
190|1.069728|0.302368|4.174144|2.687584
191|1.069728|0.299328|4.207936|2.609568
192|1.069728|0.304000|4.210176|2.580672
193|1.069728|0.299712|4.238528|2.677920
194|1.069728|0.297248|4.085472|2.598624
195|1.069728|0.301696|4.097472|2.607840
196|1.069728|0.302112|4.142816|2.653696
197|1.069728|0.300864|4.211808|2.634912
198|1.069728|0.296608|4.219520|2.633984
199|1.069728|0.302304|4.167392|2.686848
200|1.069728|0.302336|4.127616|2.621792
201|1.069728|0.296608|4.305376|2.619648
202|1.069728|0.300032|5.031552|2.655520
203|1.069728|0.303392|4.183584|2.607584
204|1.069728|0.299648|4.166176|2.568288
205|1.069728|0.299264|4.201376|2.648224
206|1.069728|0.299488|4.150272|2.587520
207|1.069728|0.301024|4.178944|2.679136
208|1.069728|0.301472|4.124544|2.606048
209|1.069728|0.302304|4.221088|2.690944
210|1.069728|0.299680|4.132576|2.600384
211|1.069728|0.294720|4.414688|2.713280
212|1.069728|0.298048|4.102016|2.644768
213|1.069728|0.300416|4.185856|2.657824
214|1.069728|0.299520|4.241728|2.650272
215|1.069728|0.302592|4.105888|2.562912
216|1.069728|0.304032|4.157792|2.684416
217|1.069728|0.300800|5.146304|2.700608
218|1.069728|0.301376|4.798368|2.700608
219|1.069728|0.306560|4.194880|2.637504
220|1.069728|0.298560|4.120256|2.651488
221|1.069728|0.302560|4.177856|2.670496
222|1.069728|0.300320|4.124000|2.613472
223|1.069728|0.300672|4.116352|2.640256
224|1.069728|0.301376|5.004640|2.701664
225|1.069728|0.300928|4.169472|2.677728
226|1.069728|0.301728|4.234656|2.656960
227|1.069728|0.295744|4.180960|2.675296
228|1.069728|0.302176|4.179040|2.638688
229|1.069728|0.298272|4.246944|2.555968
230|1.069728|0.301664|4.192768|2.695264
231|1.069728|0.302112|4.225056|2.697536
232|1.069728|0.301088|4.193984|2.607104
233|1.069728|0.302528|4.101280|2.621952
234|1.069728|0.301696|4.072192|2.659200
235|1.069728|0.300992|4.420448|2.604448
236|1.069728|0.302912|4.221312|2.679584
237|1.069728|0.299488|4.364704|2.707968
238|1.069728|0.301536|4.077824|2.622112
239|1.069728|0.294272|4.222176|2.636160
240|1.069728|0.301472|4.187616|2.631424
241|1.069728|0.299488|4.096800|2.721632
242|1.069728|0.299680|4.137216|2.635008
243|1.069728|0.299296|4.508032|2.608992
244|1.069728|0.300256|4.280096|2.651488
245|1.069728|0.301760|4.153344|2.631840
246|1.069728|0.303392|4.250176|2.600064
247|1.069728|0.302112|4.180224|2.609184
248|1.069728|0.302400|4.217088|2.640160
249|1.069728|0.300640|4.136448|2.731936
250|1.069728|0.301280|4.197280|2.641248
251|1.069728|0.299392|4.220352|2.590240
252|1.069728|0.314016|4.259232|2.637024
253|1.069728|0.295136|4.240768|2.591104
254|1.069728|0.305120|4.166400|2.591200
255|1.069728|0.308096|4.246432|2.701472
256|1.069728|0.300960|4.194624|2.578208
257|1.069728|0.299456|4.718592|2.606720
258|1.069728|0.303648|4.211296|2.589984
259|1.069728|0.303264|4.161312|2.625216
260|1.069728|0.295520|4.134720|2.578048
261|1.069728|0.298336|4.116576|2.672896
262|1.069728|0.302656|4.239968|2.569472
263|1.069728|0.309344|4.138112|2.542304
264|1.069728|0.300704|4.427200|2.645152
265|1.069728|0.302048|4.199104|2.661824
266|1.069728|0.296448|4.155008|2.576160
267|1.069728|0.304128|4.267232|2.670528
268|1.069728|0.299936|4.133664|2.563840
269|1.069728|0.301696|4.441312|2.605056
270|1.069728|0.302944|4.139136|2.580096
271|1.069728|0.302880|4.163200|2.661856
272|1.069728|0.297088|4.241536|2.652896
273|1.069728|0.302304|4.164928|2.638368
274|1.069728|0.295488|4.301152|2.673824
275|1.069728|0.304384|4.208320|2.556288
276|1.069728|0.300480|4.179040|2.653728
277|1.069728|0.300352|4.169184|2.547456
278|1.069728|0.302816|4.218784|2.596448
279|1.069728|0.301632|4.263136|2.578752
280|1.069728|0.302240|4.235776|2.638144
281|1.069728|0.302368|4.269440|2.673440
282|1.069728|0.299872|4.257664|2.614496
283|1.069728|0.300224|4.147584|2.563488
284|1.069728|0.302240|4.135264|2.628000
285|1.069728|0.300192|4.052032|2.567136
286|1.069728|0.301408|4.111936|2.637408
287|1.069728|0.294240|4.170688|2.663488
288|1.069728|0.298784|4.124448|2.608832
289|1.069728|0.303680|4.108448|2.652736
290|1.069728|0.298752|4.168160|2.581248
291|1.069728|0.301408|4.090656|2.658656
292|1.069728|0.302592|4.208960|2.648544
293|1.069728|0.301280|4.216672|2.601152
294|1.069728|0.311424|4.226784|2.600864
295|1.069728|0.303488|4.174912|2.649248
296|1.069728|0.303424|4.145344|2.562208
297|1.069728|0.300800|4.132800|2.606784
298|1.069728|0.301632|4.129984|2.631296
299|1.069728|0.301440|4.190656|2.567104
300|1.069728|0.299680|4.177088|2.600128
301|1.069728|0.303616|4.140832|2.608384
302|1.069728|0.301248|4.211872|2.600384
303|1.069728|0.304960|4.168096|2.600704
304|1.069728|0.299552|4.210752|2.701120
305|1.069728|0.299712|4.180032|2.637984
306|1.069728|0.299712|4.142720|2.656448
307|1.069728|0.302912|4.074432|2.592384
308|1.069728|0.300416|4.184160|2.597184
309|1.069728|0.304672|4.161280|2.572128
310|1.069728|0.302432|4.237696|2.610240
311|1.069728|0.300736|4.186080|2.630720
312|1.069728|0.304736|4.139808|2.586944
313|1.069728|0.299104|4.168640|2.572480
314|1.069728|0.299136|4.185920|2.627008
315|1.069728|0.300864|4.194208|2.610464
316|1.069728|0.303232|4.155072|2.642528
317|1.069728|0.301504|4.157408|2.591616
318|1.069728|0.302464|4.171360|2.608160
319|1.069728|0.300064|4.159488|2.654976
320|1.069728|0.303872|4.284928|2.598176
321|1.069728|0.301888|4.181408|2.575360
322|1.069728|0.295072|4.660992|2.680576
323|1.069728|0.304384|4.256192|2.582848
324|1.069728|0.301152|4.199360|2.591360
325|1.069728|0.302464|4.294304|2.607296
326|1.069728|0.302816|4.092960|2.632704
327|1.069728|0.301056|4.128960|2.666240
328|1.069728|0.299712|4.310432|2.615616
329|1.069728|0.299680|4.197600|2.581152
330|1.069728|0.302304|4.184608|2.654496
331|1.069728|0.302688|4.144640|2.552480
332|1.069728|0.297152|4.290752|2.584928
333|1.069728|0.301952|4.247648|2.646144
334|1.069728|0.294144|4.122336|2.592544
335|1.069728|0.300864|4.212736|2.634688
336|1.069728|0.298528|4.184928|2.663712
337|1.069728|0.299872|4.169376|2.614688
338|1.069728|0.300928|4.148640|2.609216
339|1.069728|0.302400|4.105408|2.675008
340|1.069728|0.295648|4.108800|2.667776
341|1.069728|0.300992|4.231232|2.630688
342|1.069728|0.302144|4.166048|2.646176
343|1.069728|0.299072|4.181472|2.664512
344|1.069728|0.297536|4.204704|2.642464
345|1.069728|0.300992|4.470176|2.724992
346|1.069728|0.302752|4.295840|2.590304
347|1.069728|0.303104|4.187680|2.539520
348|1.069728|0.300032|4.230272|2.618976
349|1.069728|0.300832|4.135296|2.665952
350|1.069728|0.303776|4.179360|2.594432
351|1.069728|0.302400|4.113760|2.607104
352|1.069728|0.302432|4.170208|2.677728
353|1.069728|0.298080|4.065856|2.595616
354|1.069728|0.300768|4.344064|2.656032
355|1.069728|0.300768|4.254144|2.647232
356|1.069728|0.301600|4.129280|2.598144
357|1.069728|0.302432|4.228608|2.620672
358|1.069728|0.302272|4.191808|2.603104
359|1.069728|0.301088|4.093664|2.630464
360|1.069728|0.300608|4.203968|2.585888
361|1.069728|0.301568|4.156832|2.580384
362|1.069728|0.301536|4.230528|2.575584
363|1.069728|0.301824|4.212480|2.635040
364|1.069728|0.302400|4.135904|2.617088
365|1.069728|0.304640|4.212128|2.569920
366|1.069728|0.301792|4.200416|2.605312
367|1.069728|0.314848|4.079936|2.588320
368|1.069728|0.302144|4.220224|2.617696
369|1.069728|0.302560|4.212896|2.619008
370|1.069728|0.300768|4.200768|2.638016
371|1.069728|0.303520|4.193920|2.611040
372|1.069728|0.302368|4.241280|2.658272
373|1.069728|0.302336|4.202848|2.585408
374|1.069728|0.302848|4.152608|2.568192
375|1.069728|0.310016|4.155104|2.570528
376|1.069728|0.301056|4.320928|2.633760
377|1.069728|0.302240|4.175776|2.688672
378|1.069728|0.300832|4.129792|2.583232
379|1.069728|0.302240|4.312608|2.655968
380|1.069728|0.299488|4.195712|2.594752
381|1.069728|0.301472|4.221440|2.627104
382|1.069728|0.302176|4.240288|2.596384
383|1.069728|0.302848|4.315456|2.581152
384|1.069728|0.301024|4.219552|2.615872
385|1.069728|0.303040|4.294752|2.566528
386|1.069728|0.300032|4.329728|2.589792
387|1.069728|0.299392|4.228640|2.659008
388|1.069728|0.302464|4.175072|2.555104
389|1.069728|0.302816|4.261696|2.633504
390|1.069728|0.302240|4.230304|2.601120
391|1.069728|0.301120|4.200128|2.572928
392|1.069728|0.300608|4.191488|2.600192
393|1.069728|0.303616|4.292352|2.598144
394|1.069728|0.305440|4.125728|2.638368
395|1.069728|0.299840|4.150304|2.619456
396|1.069728|0.300416|4.116032|2.612448
397|1.069728|0.302208|4.250976|2.652896
398|1.069728|0.303520|4.135712|2.623648
399|1.069728|0.297344|4.183712|2.582400
400|1.069728|0.301248|4.167456|2.587712
401|1.069728|0.300960|4.137376|2.609088
402|1.069728|0.300192|4.166752|2.555264
403|1.069728|0.303904|4.299072|2.676480
404|1.069728|0.299584|4.268224|2.628352
405|1.069728|0.302336|4.262592|2.590720
406|1.069728|0.300896|4.087840|2.603936
407|1.069728|0.303168|4.067072|2.620416
408|1.069728|0.298336|4.199488|2.593536
409|1.069728|0.300352|4.186816|2.654016
410|1.069728|0.299424|4.116480|2.549376
411|1.069728|0.303040|4.071936|2.591808
412|1.069728|0.296736|4.276608|2.580000
413|1.069728|0.300768|4.137344|2.611200
414|1.069728|0.304128|4.154784|2.704832
415|1.069728|0.300480|4.202752|2.605504
416|1.069728|0.302272|4.113344|2.680160
417|1.069728|0.296608|4.143936|2.589760
418|1.069728|0.310496|4.271552|2.573344
419|1.069728|0.301664|4.246400|2.632448
420|1.069728|0.301024|4.242048|2.553216
421|1.069728|0.298880|4.137792|2.601536
422|1.069728|0.303136|4.078304|2.584704
423|1.069728|0.299872|4.060384|2.595904
424|1.069728|0.300928|4.014304|2.611040
425|1.069728|0.297376|4.220416|2.575264
426|1.069728|0.305024|4.092736|2.553728
427|1.069728|0.302272|4.072352|2.624480
428|1.069728|0.295616|4.270208|2.514208
429|1.069728|0.296960|4.122176|2.619360
430|1.069728|0.300768|4.201760|2.623648
431|1.069728|0.302112|4.275392|2.589088
432|1.069728|0.302240|4.097280|2.571808
433|1.069728|0.297952|4.086720|2.627200
434|1.069728|0.299648|4.063552|2.538368
435|1.069728|0.296736|4.172640|2.625024
436|1.069728|0.298624|4.090240|2.561280
437|1.069728|0.297120|4.228544|2.523456
438|1.069728|0.302144|4.190592|2.558720
439|1.069728|0.297024|4.173440|2.585600
440|1.069728|0.297920|4.206976|2.534592
441|1.069728|0.307072|4.141248|2.595360
442|1.069728|0.305184|4.150720|2.539008
443|1.069728|0.299392|4.180576|2.598944
444|1.069728|0.296288|4.170176|2.583072
445|1.069728|0.296928|4.052320|2.592000
446|1.069728|0.298432|4.081984|2.606656
447|1.069728|0.298848|4.051616|2.555936
448|1.069728|0.309824|4.035968|2.575776
449|1.069728|0.296864|4.037056|2.601376
450|1.069728|0.294400|4.114656|2.588736
451|1.069728|0.301312|4.143680|2.541920
452|1.069728|0.301760|3.953568|2.639968
453|1.069728|0.298688|4.237952|2.577824
454|1.069728|0.298560|4.038816|2.652032
455|1.069728|0.299456|4.100384|2.600832
456|1.069728|0.294752|4.069920|2.604192
457|1.069728|0.301152|4.123424|2.572608
458|1.069728|0.296832|4.210784|2.570720
459|1.069728|0.295680|4.048864|2.590848
460|1.069728|0.296768|4.124320|2.572480
461|1.069728|0.299168|4.190528|2.586176
462|1.069728|0.295648|4.103808|2.620128
463|1.069728|0.299616|4.056512|2.662816
464|1.069728|0.299776|4.176992|2.640032
465|1.069728|0.298624|4.171232|2.582368
466|1.069728|0.300992|4.165792|2.600768
467|1.069728|0.297536|4.092288|2.586560
468|1.069728|0.302080|4.126432|2.652224
469|1.069728|0.304960|4.055104|2.603136
470|1.069728|0.299488|4.121696|2.672576
471|1.069728|0.296960|4.119776|2.574624
472|1.069728|0.298112|4.491680|2.706688
473|1.069728|0.297056|4.161344|2.573824
474|1.069728|0.299520|4.314144|2.604448
475|1.069728|0.299712|4.107008|2.621536
476|1.069728|0.301376|4.357856|2.586656
477|1.069728|0.297184|4.523136|2.581888
478|1.069728|0.295520|4.293600|2.637184
479|1.069728|0.296000|4.107744|2.583936
480|1.069728|0.297056|4.132288|2.618368
481|1.069728|0.299712|4.456000|2.676960
482|1.069728|0.297024|4.442304|2.613120
483|1.069728|0.295712|4.157728|2.541440
484|1.069728|0.294432|4.375616|2.604992
485|1.069728|0.298304|4.307712|2.617536
486|1.069728|0.300320|4.317696|2.609728
487|1.069728|0.299776|4.768288|2.608000
488|1.069728|0.300064|4.639936|2.558464
489|1.069728|0.296992|4.290208|2.595936
490|1.069728|0.297024|4.253856|2.594368
491|1.069728|0.300800|4.316800|2.695232
492|1.069728|0.298496|4.379072|2.564352
493|1.069728|0.300736|4.254976|2.577760
494|1.069728|0.311040|4.404064|2.627104
495|1.069728|0.303232|4.439584|2.589120
496|1.069728|0.296864|4.157216|2.603296
497|1.069728|0.297056|4.273344|2.617408
498|1.069728|0.298112|4.276032|2.516256
499|1.069728|0.299520|4.329184|2.651616
500|1.069728|0.298944|4.300544|2.668416
501|1.069728|0.297024|4.027072|2.608192
502|1.069728|0.300992|4.141632|2.618496
503|1.069728|0.299168|4.255136|2.577920
504|1.069728|0.299264|4.438240|2.632256
505|1.069728|0.296448|4.279584|2.613952
506|1.069728|0.304736|4.308032|2.673952
507|1.069728|0.299296|4.259520|2.640576
508|1.069728|0.316000|4.434656|2.564544
509|1.069728|0.295424|4.327904|2.570880
510|1.069728|0.298816|4.273344|2.585568
511|1.069728|0.298336|4.316864|2.582528
512|1.069728|0.297632|4.356672|2.607712
513|1.069728|0.295744|4.229856|2.554496
514|1.069728|0.299520|4.448736|2.594848
515|1.069728|1.978048|31.711296|16.324512
516|1.069728|1.968416|36.089119|16.530815
517|1.069728|1.976928|33.923424|16.221472
518|1.069728|1.977600|33.125217|5.706400
519|1.069728|0.335296|5.329056|2.800864
520|1.069728|0.340032|4.861856|2.909408
521|1.069728|0.332800|4.557824|2.787136
522|1.069728|0.339488|4.634560|2.908512
523|1.069728|0.339936|4.857280|2.902144
524|1.069728|0.335136|4.821728|2.899712
525|1.069728|0.336896|4.947488|2.896384
526|1.069728|0.333024|4.582240|2.953664
527|1.069728|0.338592|4.763936|2.874368
528|1.069728|0.329088|4.582304|2.820736
529|1.069728|0.343200|4.875840|2.808672
530|1.069728|0.345568|4.793344|2.822144
531|1.069728|0.338112|4.920704|2.758784
532|1.069728|0.336576|4.713600|2.860160
533|1.069728|0.336192|5.018656|2.807104
534|1.069728|0.335360|4.791040|2.879776
535|1.069728|0.336352|4.992416|2.825440
536|1.069728|0.339296|4.428256|2.673696
537|1.069728|0.305984|4.309824|2.637824
538|1.069728|0.308928|4.356768|2.737056
539|1.069728|0.307744|4.430848|2.723328
540|1.069728|0.306432|4.518208|2.628960
541|1.069728|0.310272|4.378016|2.612992
542|1.069728|0.308896|4.620896|2.686784
543|1.069728|0.305024|4.403808|2.601120
544|1.069728|0.307840|4.327936|2.647936
545|1.069728|0.305056|4.265152|2.702688
546|1.069728|0.304480|4.174752|2.697664
547|1.069728|0.305088|4.287296|2.681600
548|1.069728|0.308960|4.184064|2.672416
549|1.069728|0.304928|4.394080|2.714272
550|1.069728|0.304960|4.198624|2.624320
551|1.069728|0.308224|4.683584|2.648512
552|1.069728|0.309088|4.503168|2.638784
553|1.069728|0.307200|4.162944|2.598464
554|1.069728|0.305600|4.414240|2.654720
555|1.069728|0.297472|4.160128|2.627616
556|1.069728|0.298048|4.139360|2.645792
557|1.069728|0.299904|4.264480|2.543968
558|1.069728|0.298752|4.270048|2.562560
559|1.069728|0.297248|4.265664|2.636160
560|1.069728|0.298304|4.292352|2.572384
561|1.069728|0.299904|4.215744|2.584128
562|1.069728|0.300448|4.397984|2.621888
563|1.069728|0.308800|4.372608|2.650016
564|1.069728|0.302176|4.145984|2.542592
565|1.069728|0.298624|4.482592|2.656192
566|1.069728|0.298560|4.495264|2.611296
567|1.069728|0.297536|4.300224|2.607104
568|1.069728|0.299840|4.415456|2.598560
569|1.069728|0.296032|4.207424|2.525952
570|1.069728|0.298592|4.289568|2.653440
571|1.069728|0.297216|4.249568|2.581792
572|1.069728|0.297248|4.207584|2.576800
573|1.069728|0.300960|4.329472|2.607232
574|1.069728|0.298144|4.354784|2.620352
575|1.069728|0.299680|4.339648|2.612704
576|1.069728|0.297056|4.412128|2.598656
577|1.069728|0.299360|4.325152|2.554912
578|1.069728|0.299040|3.950912|2.673504
579|1.069728|0.303296|4.133376|2.645888
580|1.069728|0.300352|4.449568|2.594976
581|1.069728|0.302336|4.478560|2.584544
582|1.069728|0.301280|4.043872|2.626464
583|1.069728|0.303840|4.334336|2.623264
584|1.069728|0.299936|4.150112|2.609792
585|1.069728|0.302144|4.264640|2.520352
586|1.069728|0.302400|4.003584|2.627488
587|1.069728|0.298336|4.647328|2.573888
588|1.069728|0.300736|4.303072|2.590976
589|1.069728|0.301056|4.176736|2.608864
590|1.069728|0.302752|4.239200|2.529376
591|1.069728|0.302528|4.550464|2.607776
592|1.069728|0.305312|4.228224|2.690432
593|1.069728|0.301184|4.028992|2.578560
594|1.069728|0.302816|4.192096|2.569824
595|1.069728|0.297344|4.030816|2.567392
596|1.069728|0.299712|4.174528|2.623488
597|1.069728|0.296032|4.059584|2.603936
598|1.069728|0.301504|4.183520|2.552256
599|1.069728|0.301440|4.264832|2.584864
600|1.069728|0.302912|4.390432|2.569920
601|1.069728|0.299872|4.227872|2.618144
602|1.069728|0.297472|4.077280|2.562016
603|1.069728|0.302496|4.631936|2.625408
604|1.069728|0.297184|4.122656|2.590880
605|1.069728|0.302208|4.073984|2.628320
606|1.069728|0.297952|4.058304|2.621216
607|1.069728|0.302496|4.318688|2.561888
608|1.069728|0.299808|4.088096|2.517664
609|1.069728|0.296032|4.106656|2.564416
610|1.069728|0.299872|4.057312|2.593632
611|1.069728|0.302368|4.192832|2.621792
612|1.069728|0.299072|4.244672|2.572000
613|1.069728|0.299840|3.991488|2.628864
614|1.069728|0.300928|4.337728|2.587488
615|1.069728|0.297216|4.297312|2.529088
616|1.069728|0.301184|4.417632|2.558592
617|1.069728|0.295840|4.100128|2.618368
618|1.069728|0.300768|4.189056|2.582368
619|1.069728|0.299776|4.123136|2.547424
620|1.069728|0.295712|4.132896|2.551904
621|1.069728|0.300512|4.087008|2.553888
622|1.069728|0.300160|4.015552|2.574016
623|1.069728|0.303008|4.378432|2.628512
624|1.069728|0.295840|4.057152|2.574976
625|1.069728|0.303712|4.290752|2.602944
626|1.069728|0.296896|4.265088|2.590432
627|1.069728|0.298080|4.100416|2.593024
628|1.069728|0.299776|4.475776|2.557152
629|1.069728|0.301088|4.657376|2.587232
630|1.069728|0.299776|4.275296|2.529184
631|1.069728|0.299712|4.835520|2.623200
