EVOLUTION|INITIALPOP TIME|SELECTION TIME|CROSSOVER TIME|LOCALSEARCH TIME
47|1.068992|0.297024|4.018688|2.686496
48|1.068992|0.296128|4.253728|2.597376
49|1.068992|0.299136|4.171328|2.665952
50|1.068992|0.299296|4.299360|2.653760
51|1.068992|0.298400|4.093600|2.603552
52|1.068992|0.296064|4.243040|2.606368
53|1.068992|0.298528|4.222720|2.647168
54|1.068992|0.301344|4.177952|2.685536
55|1.068992|0.301472|4.201920|2.644832
56|1.068992|0.303488|4.141024|2.634496
57|1.068992|0.301088|4.272800|2.591008
58|1.068992|0.302400|4.072192|2.755872
59|1.068992|0.300128|4.624512|2.713920
60|1.068992|0.301600|4.197856|2.595584
61|1.068992|0.297760|4.177600|2.654816
62|1.068992|0.301280|4.133312|2.645184
63|1.068992|0.295232|4.107968|2.679456
64|1.068992|0.296000|4.460864|2.692096
65|1.068992|0.297696|4.584544|2.708224
66|1.068992|0.302560|4.123840|2.658720
67|1.068992|0.302368|4.865952|2.615328
68|1.068992|0.301664|4.230528|2.565056
69|1.068992|0.301088|4.213120|2.648000
70|1.068992|0.302496|4.790976|2.671520
71|1.068992|0.298688|4.677888|2.721408
72|1.068992|0.303296|4.279072|2.615648
73|1.068992|0.300000|4.568576|2.700480
74|1.068992|0.300960|4.517728|2.753792
75|1.068992|0.299168|4.468288|2.669568
76|1.068992|0.297408|4.404352|2.636448
77|1.068992|0.297152|4.146912|2.593120
78|1.068992|0.299200|4.180960|2.603936
79|1.068992|0.301216|4.130048|2.563680
80|1.068992|0.300896|4.158688|2.572192
81|1.068992|0.300576|4.138752|2.594880
82|1.068992|0.302144|4.129600|2.657376
83|1.068992|0.295904|4.437440|2.623168
84|1.068992|0.300512|4.156192|2.627232
85|1.068992|0.301120|4.154496|2.665408
86|1.068992|0.301888|4.095232|2.631744
87|1.068992|0.303840|4.228192|2.662560
88|1.068992|0.299712|4.221088|2.614304
89|1.068992|0.301344|4.202976|2.577120
90|1.068992|0.300512|4.142464|2.623136
91|1.068992|0.298368|4.479552|2.572064
92|1.068992|0.303136|4.267808|2.666592
93|1.068992|0.301376|4.182112|2.600096
94|1.068992|0.307872|4.207648|2.545856
95|1.068992|0.302496|4.166752|2.651904
96|1.068992|0.301568|4.182432|2.640192
97|1.068992|0.300896|4.244960|2.598144
98|1.068992|0.301984|4.165024|2.646208
99|1.068992|0.303936|4.121440|2.591040
100|1.068992|0.305120|4.096544|2.601536
101|1.068992|0.302496|4.193600|2.691872
102|1.068992|0.301216|4.168480|2.635712
103|1.068992|0.301504|4.154944|2.632192
104|1.068992|0.296864|4.270272|2.575296
105|1.068992|0.296800|4.217440|2.610944
106|1.068992|0.304640|4.137376|2.650816
107|1.068992|0.299520|4.461312|2.654240
108|1.068992|0.302880|4.213888|2.618592
109|1.068992|0.300096|4.106336|2.585728
110|1.068992|0.302720|4.296000|2.619136
111|1.068992|0.303200|4.164736|2.591136
112|1.068992|0.300736|4.236800|2.606912
113|1.068992|0.302816|4.215104|2.630208
114|1.068992|0.301600|4.193312|2.635168
115|1.068992|0.297152|4.168416|2.634624
116|1.068992|0.300320|4.279968|2.590336
117|1.068992|0.302624|4.262176|2.638816
118|1.068992|0.299072|4.058848|2.671072
119|1.068992|0.301024|4.157344|2.591040
120|1.068992|0.299904|4.194496|2.627936
121|1.068992|0.301600|4.095648|2.602496
122|1.068992|0.302464|4.197696|2.623616
123|1.068992|0.300768|4.442496|2.626176
124|1.068992|0.301920|4.295680|2.693472
125|1.068992|0.301024|4.210208|2.607456
126|1.068992|0.301920|4.118752|2.660992
127|1.068992|0.302880|4.130688|2.640832
128|1.068992|0.302368|4.170112|2.591200
129|1.068992|0.302720|4.157696|2.624672
130|1.068992|0.301152|4.226784|2.602656
131|1.068992|0.301216|4.151072|2.659488
132|1.068992|0.303712|4.197632|2.610080
133|1.068992|0.298272|4.245216|2.595296
134|1.068992|0.302112|4.218784|2.660480
135|1.068992|0.303584|4.184416|2.577728
136|1.068992|0.302624|4.147872|2.597024
137|1.068992|0.300896|4.253568|2.539840
138|1.068992|0.303392|4.212320|2.653984
139|1.068992|0.300800|4.208672|2.570272
140|1.068992|0.300960|4.178400|2.674848
141|1.068992|0.302432|4.184288|2.603232
142|1.068992|0.301088|4.255712|2.600480
143|1.068992|0.299936|4.166688|2.632736
144|1.068992|0.301664|4.124992|2.598752
145|1.068992|0.301568|4.264512|2.566720
146|1.068992|0.302336|4.159840|2.594848
147|1.068992|0.302592|4.240832|2.605440
148|1.068992|0.299712|4.079232|2.655488
149|1.068992|0.302368|4.361728|2.662272
150|1.068992|0.302656|4.146240|2.530240
151|1.068992|0.301056|4.183232|2.554432
152|1.068992|0.300000|4.244768|2.636416
153|1.068992|0.301856|4.150080|2.631936
154|1.068992|0.304000|4.192384|2.598720
155|1.068992|0.301088|4.243776|2.661888
156|1.068992|0.300672|4.253728|2.546624
157|1.068992|0.301152|4.378336|2.639232
158|1.068992|0.299168|4.189600|2.607808
159|1.068992|0.301344|4.289984|2.635712
160|1.068992|0.299584|4.135744|2.538784
161|1.068992|0.304672|4.110944|2.617664
162|1.068992|0.304224|4.283456|2.576256
163|1.068992|0.300160|4.251200|2.672032
164|1.068992|0.301344|4.080768|2.630144
165|1.068992|0.301344|4.382688|2.620960
166|1.068992|0.301792|4.149088|2.584544
167|1.068992|0.302080|4.267744|2.629216
168|1.068992|0.296928|4.157024|2.569056
169|1.068992|0.302656|4.221504|2.613312
170|1.068992|0.303808|4.271392|2.680320
171|1.068992|0.301056|4.210016|2.656160
172|1.068992|1.980736|31.417791|16.582176
173|1.068992|1.980096|33.151199|16.444288
174|1.068992|1.975680|31.738367|16.533825
175|1.068992|1.984096|31.794111|16.778496
176|1.068992|0.338272|4.738976|2.949888
177|1.068992|0.335200|5.634816|3.020672
178|1.068992|0.340096|4.695552|2.952384
179|1.068992|0.333504|4.826240|2.896608
180|1.068992|0.341312|4.649728|2.865280
181|1.068992|0.336864|4.793632|2.892288
182|1.068992|0.337632|4.679264|2.934048
183|1.068992|0.339168|4.833728|2.945184
184|1.068992|0.340256|4.712192|2.907232
185|1.068992|0.334848|4.623968|2.950944
186|1.068992|0.334208|4.786720|2.880704
187|1.068992|0.344256|4.786912|2.975424
188|1.068992|0.340096|4.647424|2.917888
189|1.068992|0.334144|4.752128|2.903360
190|1.068992|0.334336|4.763456|2.854592
191|1.068992|0.341888|4.690944|2.868960
192|1.068992|0.337984|4.484032|2.704000
193|1.068992|0.308608|4.346880|2.681792
194|1.068992|0.308960|4.595648|2.794720
195|1.068992|0.306528|4.428256|2.648960
196|1.068992|0.308352|4.338048|2.680160
197|1.068992|0.302432|4.334144|2.679008
198|1.068992|0.309248|4.390336|2.677664
199|1.068992|0.303808|4.305984|2.649504
200|1.068992|0.309728|4.328352|2.708192
201|1.068992|0.307456|4.314880|2.634592
202|1.068992|0.309536|4.249728|2.670464
203|1.068992|0.308096|4.648704|2.632256
204|1.068992|0.307680|4.268512|2.707712
205|1.068992|0.307488|4.184416|2.650336
206|1.068992|0.309248|4.291168|2.698944
207|1.068992|0.310944|4.382368|2.718272
208|1.068992|0.309312|4.333600|2.627232
209|1.068992|0.300192|4.137664|2.642560
210|1.068992|0.301568|4.144640|2.603872
211|1.068992|0.301344|4.161952|2.538688
212|1.068992|0.297216|4.194944|2.609952
213|1.068992|0.299200|4.243040|2.632288
214|1.068992|0.301568|4.133536|2.626656
215|1.068992|0.300992|4.248128|2.658880
216|1.068992|0.301312|4.276448|2.602368
217|1.068992|0.302304|4.242784|2.620864
218|1.068992|0.303520|4.188864|2.673216
219|1.068992|0.299872|4.210112|2.656640
220|1.068992|0.303744|4.094848|2.651584
221|1.068992|0.301056|4.321056|2.643552
222|1.068992|0.302816|4.132128|2.555328
223|1.068992|0.300096|4.085760|2.682944
224|1.068992|0.298368|4.139360|2.599264
225|1.068992|0.299136|4.179328|2.645440
226|1.068992|0.301376|4.265248|2.584576
227|1.068992|0.301504|4.131680|2.608928
228|1.068992|0.300608|4.152832|2.603968
229|1.068992|0.301056|4.256160|2.702656
230|1.068992|0.296896|4.212640|2.618752
231|1.068992|0.299776|4.105824|2.583680
232|1.068992|0.302720|4.164704|2.561312
233|1.068992|0.301344|4.129312|2.690272
234|1.068992|0.301312|4.223904|2.631744
235|1.068992|0.301888|4.167424|2.573824
236|1.068992|0.301248|4.157600|2.642144
237|1.068992|0.300128|4.215072|2.627264
238|1.068992|0.299648|4.183904|2.659680
239|1.068992|0.297344|4.443328|2.657312
240|1.068992|0.299712|4.170560|2.637472
241|1.068992|0.301248|4.321248|2.577536
242|1.068992|0.302368|4.048704|2.596224
243|1.068992|0.302048|4.160800|2.599360
244|1.068992|0.303904|4.103328|2.583168
245|1.068992|0.304736|4.186304|2.586368
246|1.068992|0.300736|4.238656|2.618464
247|1.068992|0.303936|4.250720|2.602080
248|1.068992|0.301280|4.176544|2.634272
249|1.068992|0.301472|4.195488|2.607616
250|1.068992|0.306112|4.106496|2.647168
251|1.068992|0.301408|4.195104|2.588544
252|1.068992|0.302240|4.287040|2.644160
253|1.068992|0.302944|4.059360|2.672928
254|1.068992|0.302496|4.172224|2.630880
255|1.068992|0.301600|4.208224|2.615200
256|1.068992|0.301280|4.145536|2.678368
257|1.068992|0.301376|4.182112|2.562720
258|1.068992|0.302560|4.021152|2.620640
259|1.068992|0.301280|4.210048|2.586720
260|1.068992|0.300416|4.156768|2.624704
261|1.068992|0.304800|4.117056|2.587520
262|1.068992|0.300352|4.117920|2.647648
263|1.068992|0.301344|4.176384|2.652480
264|1.068992|0.304096|4.194464|2.571008
265|1.068992|0.303040|4.204928|2.593344
266|1.068992|0.302656|4.168448|2.640736
267|1.068992|0.301600|4.234336|2.667328
268|1.068992|0.299360|4.212896|2.593120
269|1.068992|0.305440|4.221888|2.619168
270|1.068992|0.300160|4.143584|2.589408
271|1.068992|0.303072|4.118816|2.646464
272|1.068992|0.301344|4.243808|2.644000
273|1.068992|0.307712|4.229504|2.615808
274|1.068992|0.302464|4.222048|2.618112
275|1.068992|0.301344|4.202016|2.633728
276|1.068992|0.299264|4.296224|2.674880
277|1.068992|0.310720|4.177728|2.688192
278|1.068992|0.301440|4.329760|2.621216
279|1.068992|0.302656|4.143616|2.612832
280|1.068992|0.301600|4.187232|2.591744
281|1.068992|0.301344|4.195136|2.630976
282|1.068992|0.303552|4.223360|2.650784
283|1.068992|0.301216|4.143040|2.546752
284|1.068992|0.302880|4.169024|2.613504
285|1.068992|0.300448|4.259808|2.618880
286|1.068992|0.301472|4.255744|2.633664
287|1.068992|0.302272|4.150208|2.588928
288|1.068992|0.299648|4.076960|2.636960
289|1.068992|0.300128|4.207456|2.554112
290|1.068992|0.302784|4.240960|2.610208
291|1.068992|0.301664|4.200416|2.580640
292|1.068992|0.303104|4.247744|2.599904
293|1.068992|0.300992|4.218688|2.603232
294|1.068992|0.301280|4.114432|2.645760
295|1.068992|0.300992|4.233920|2.568128
296|1.068992|0.313344|4.127072|2.648320
297|1.068992|0.299552|4.118592|2.650304
298|1.068992|0.302816|4.229056|2.656544
299|1.068992|0.300000|4.243232|2.635936
300|1.068992|0.303168|4.151168|2.646048
301|1.068992|0.301376|4.176000|2.657088
302|1.068992|0.297024|4.189312|2.580384
303|1.068992|0.300704|4.227424|2.613248
304|1.068992|0.301600|4.377888|2.603104
305|1.068992|0.302880|4.266688|2.601664
306|1.068992|0.301184|4.305056|2.574176
307|1.068992|0.301248|4.217440|2.625216
308|1.068992|0.300480|4.106688|2.601856
309|1.068992|0.301408|4.088480|2.546304
310|1.068992|0.304256|4.153152|2.618080
311|1.068992|0.302400|4.193504|2.603680
312|1.068992|0.301888|4.120736|2.608064
313|1.068992|0.302016|4.176384|2.604800
314|1.068992|0.302048|4.227552|2.638528
315|1.068992|0.304032|4.180320|2.611040
316|1.068992|0.303552|4.117600|2.606080
317|1.068992|0.304096|4.172128|2.669536
318|1.068992|0.302656|4.251040|2.643456
319|1.068992|0.302112|4.205504|2.596160
320|1.068992|0.302560|4.323552|2.639232
321|1.068992|0.300288|4.206432|2.603008
322|1.068992|0.299872|4.188416|2.580544
323|1.068992|0.302752|4.271104|2.618784
324|1.068992|0.300096|4.187264|2.624800
325|1.068992|0.301184|4.249536|2.610976
326|1.068992|0.301536|4.220192|2.570400
327|1.068992|0.301184|4.137216|2.671168
328|1.068992|0.302656|4.094144|2.657792
329|1.068992|0.301376|4.189792|2.602368
330|1.068992|0.301376|4.135776|2.621344
331|1.068992|0.300992|4.250112|2.603104
332|1.068992|0.301024|4.302112|2.637376
333|1.068992|0.304128|4.172640|2.616736
334|1.068992|0.303136|4.339232|2.584832
335|1.068992|0.301920|4.205504|2.666368
336|1.068992|0.303936|4.153184|2.621504
337|1.068992|0.301728|4.117248|2.694528
338|1.068992|0.301088|4.092608|2.594912
339|1.068992|0.301440|4.180992|2.584128
340|1.068992|0.302272|4.260320|2.580544
341|1.068992|0.303616|4.196992|2.613088
342|1.068992|0.301888|4.138944|2.665280
343|1.068992|0.301728|4.108960|2.652416
344|1.068992|0.304000|4.180448|2.611456
345|1.068992|0.303200|4.196608|2.588192
346|1.068992|0.300960|4.194976|2.612768
347|1.068992|0.303616|4.143552|2.655488
348|1.068992|0.299488|4.182272|2.548608
349|1.068992|0.304288|4.212832|2.615232
350|1.068992|0.300160|4.289312|2.624864
351|1.068992|0.302720|4.191808|2.638848
352|1.068992|0.301216|4.199968|2.563680
353|1.068992|0.302784|4.229056|2.612608
354|1.068992|0.303360|4.253184|2.601408
355|1.068992|0.304512|4.228128|2.739072
356|1.068992|0.299168|4.271168|2.687136
357|1.068992|0.302880|4.161856|2.645408
358|1.068992|0.301600|4.197792|2.594720
359|1.068992|0.303616|4.196576|2.659552
360|1.068992|0.301632|4.194688|2.668032
361|1.068992|0.299648|4.227424|2.633984
362|1.068992|0.306688|4.131776|2.621440
363|1.068992|0.300896|4.262464|2.651200
364|1.068992|0.301568|4.172320|2.657088
365|1.068992|0.301632|4.163136|2.630912
366|1.068992|0.302688|4.191488|2.637440
367|1.068992|0.302400|4.271968|2.649376
368|1.068992|0.300960|4.166848|2.591584
369|1.068992|0.306016|4.184224|2.634656
370|1.068992|0.302176|4.319392|2.575104
371|1.068992|0.301344|4.084896|2.591712
372|1.068992|0.301216|4.231360|2.573536
373|1.068992|0.302560|4.227136|2.579680
374|1.068992|0.301408|4.223616|2.605792
375|1.068992|0.301472|4.229504|2.681760
376|1.068992|0.301536|4.118912|2.657472
377|1.068992|0.301856|4.128704|2.630944
378|1.068992|0.303328|4.183552|2.617824
379|1.068992|0.300416|4.191328|2.619904
380|1.068992|0.303840|4.142368|2.608128
381|1.068992|0.301152|4.173440|2.603744
382|1.068992|0.301504|4.191744|2.661824
383|1.068992|0.304640|4.166784|2.595552
384|1.068992|0.300704|4.237440|2.665056
385|1.068992|0.302432|4.098272|2.611328
386|1.068992|0.304160|4.230656|2.639616
387|1.068992|0.303456|4.154016|2.613632
388|1.068992|0.301856|4.197920|2.639264
389|1.068992|0.300896|4.138688|2.617984
390|1.068992|0.305088|4.141696|2.589792
391|1.068992|0.304192|4.239520|2.620928
392|1.068992|0.300224|4.225024|2.627680
393|1.068992|0.300416|4.094688|2.663936
394|1.068992|0.302688|4.279264|2.569408
395|1.068992|0.301216|4.320640|2.598432
396|1.068992|0.304000|4.230880|2.651392
397|1.068992|0.304960|4.228096|2.618688
398|1.068992|0.304128|4.223680|2.642496
399|1.068992|0.301952|4.166560|2.584896
400|1.068992|0.300096|4.186496|2.612384
401|1.068992|0.304224|4.187488|2.636128
402|1.068992|0.302816|4.215744|2.658368
403|1.068992|0.301408|4.143456|2.692992
404|1.068992|0.300032|4.329696|2.627232
405|1.068992|0.302176|4.145568|2.653728
406|1.068992|0.300960|4.243296|2.622112
407|1.068992|0.302400|4.173024|2.589120
408|1.068992|0.304960|4.259136|2.648416
409|1.068992|0.303616|4.180480|2.611136
410|1.068992|0.304416|4.161504|2.581344
411|1.068992|0.302144|4.211296|2.670464
412|1.068992|0.301216|4.075264|2.568832
413|1.068992|0.299712|4.249248|2.662304
414|1.068992|0.302784|4.182400|2.623968
415|1.068992|0.301088|4.104672|2.604064
416|1.068992|0.302400|4.060576|2.623648
417|1.068992|0.300032|4.162912|2.625088
418|1.068992|0.301056|4.069216|2.608928
419|1.068992|0.301440|4.239136|2.577088
420|1.068992|0.301312|4.227040|2.596352
421|1.068992|0.300096|4.264960|2.642336
422|1.068992|0.302432|4.139520|2.623200
423|1.068992|0.301504|4.138592|2.635648
424|1.068992|0.302976|4.332512|2.635776
425|1.068992|0.300096|4.201504|2.574560
426|1.068992|0.301472|4.156320|2.651584
427|1.068992|0.301504|4.125664|2.621696
428|1.068992|0.304032|4.258912|2.598464
429|1.068992|0.303040|4.199968|2.636896
430|1.068992|0.302304|4.114368|2.654816
431|1.068992|0.300288|4.236544|2.587936
432|1.068992|0.303904|4.189216|2.685568
433|1.068992|0.300896|4.065408|2.665024
434|1.068992|0.302112|4.065120|2.625408
435|1.068992|0.301536|4.180096|2.619936
436|1.068992|0.301056|4.209184|2.599808
437|1.068992|0.302944|4.148544|2.612960
438|1.068992|0.300416|4.206752|2.645504
439|1.068992|0.305728|4.222784|2.641280
440|1.068992|0.301408|4.142080|2.654272
441|1.068992|0.302240|4.135392|2.592768
442|1.068992|0.304160|4.162880|2.644768
443|1.068992|0.300320|4.278656|2.602656
444|1.068992|0.303968|4.228032|2.603264
445|1.068992|0.302144|4.120352|2.562016
446|1.068992|0.301984|4.220320|2.598048
447|1.068992|0.302272|4.190368|2.620704
448|1.068992|0.301440|4.205024|2.608736
449|1.068992|0.300096|4.248832|2.568416
450|1.068992|0.302848|4.213120|2.648000
451|1.068992|0.299968|4.331680|2.605024
452|1.068992|0.301152|4.277440|2.587200
453|1.068992|0.297440|4.159776|2.672704
454|1.068992|0.300160|4.097120|2.550816
455|1.068992|0.300160|4.150208|2.594912
456|1.068992|0.300960|4.297408|2.636512
457|1.068992|0.301952|4.324608|2.616768
458|1.068992|0.301312|4.164448|2.659488
459|1.068992|0.297184|4.136352|2.666528
460|1.068992|0.300992|4.265984|2.612864
461|1.068992|0.301568|4.229632|2.588480
462|1.068992|0.302592|4.210368|2.608480
463|1.068992|0.301472|4.232448|2.556512
464|1.068992|0.302624|4.167744|2.629216
465|1.068992|0.302688|4.244960|2.608320
466|1.068992|0.305056|4.240544|2.584544
467|1.068992|0.303168|4.227264|2.574240
468|1.068992|0.302784|4.179072|2.569600
469|1.068992|0.302656|4.247168|2.590176
470|1.068992|0.300096|4.220608|2.623200
471|1.068992|0.307904|4.228288|2.550400
472|1.068992|0.301152|4.166304|2.596192
473|1.068992|0.302464|4.154432|2.614112
474|1.068992|0.301344|4.236832|2.615776
475|1.068992|0.299904|4.096224|2.598272
476|1.068992|0.301376|4.206592|2.612288
477|1.068992|0.302656|4.225344|2.629376
478|1.068992|0.303776|4.175168|2.652832
479|1.068992|0.299744|4.105632|2.646880
480|1.068992|0.302144|4.304160|2.645952
481|1.068992|0.302944|4.310656|2.606720
482|1.068992|0.301280|4.126400|2.657824
483|1.068992|0.299968|4.179520|2.610432
484|1.068992|0.301952|4.146880|2.603616
485|1.068992|0.301472|4.221728|2.567488
486|1.068992|0.302656|4.221504|2.602240
487|1.068992|0.296928|4.913472|2.644096
488|1.068992|0.298528|4.196640|2.683552
489|1.068992|0.296256|4.087456|2.598016
490|1.068992|0.295840|4.130432|2.583040
491|1.068992|0.300672|4.105696|2.600608
492|1.068992|0.298816|4.075456|2.629792
493|1.068992|0.303680|4.054816|2.668352
494|1.068992|0.301312|4.075552|2.710112
495|1.068992|0.299808|4.039456|2.618496
496|1.068992|0.299392|4.083648|2.556608
497|1.068992|0.297344|4.056704|2.639392
498|1.068992|0.296192|4.117152|2.612736
499|1.068992|0.302752|4.037952|2.648096
500|1.068992|0.297024|4.247360|2.666112
501|1.068992|0.297312|4.063072|2.677120
502|1.068992|0.299584|4.004032|2.634176
503|1.068992|0.299872|4.099488|2.659200
504|1.068992|0.301984|4.045152|2.662304
505|1.068992|0.297120|4.125344|2.708832
506|1.068992|0.305408|4.160320|2.716000
507|1.068992|0.299840|4.026496|2.668512
508|1.068992|0.298976|3.985376|2.647040
509|1.068992|0.300192|4.012224|2.507232
510|1.068992|0.297248|4.117472|2.638592
511|1.068992|0.302816|4.119872|2.640000
512|1.068992|0.299360|4.016736|2.543232
513|1.068992|0.299392|4.123392|2.571584
514|1.068992|0.300736|4.102176|2.620896
515|1.068992|0.299008|4.129248|2.617344
516|1.068992|0.293472|4.140512|2.616384
517|1.068992|0.298688|4.232576|2.637024
518|1.068992|0.295520|4.006048|2.606560
519|1.068992|0.301024|4.214144|2.621856
520|1.068992|0.298656|4.147584|2.604448
521|1.068992|0.300032|4.126560|2.636960
522|1.068992|0.299488|4.034368|2.661504
523|1.068992|0.294720|4.151840|2.702912
524|1.068992|0.297152|4.037344|2.605568
525|1.068992|0.301888|4.162496|2.644832
526|1.068992|0.299648|4.107168|2.604768
527|1.068992|0.298976|3.986368|2.635040
528|1.068992|0.297472|4.342208|2.620992
529|1.068992|0.299840|4.088704|2.672224
530|1.068992|0.301056|4.086624|2.715552
531|1.068992|0.302432|4.124448|2.635392
532|1.068992|0.294848|3.987424|2.591104
533|1.068992|0.299360|4.112736|2.609152
534|1.068992|0.301312|4.091872|2.609632
535|1.068992|0.300992|4.111264|2.591968
536|1.068992|0.295936|3.992512|2.667584
537|1.068992|0.302784|4.210016|2.574944
538|1.068992|0.299680|4.150304|2.630656
539|1.068992|0.300128|4.082368|2.630880
540|1.068992|0.298912|4.156384|2.758688
541|1.068992|0.300000|4.079552|2.679968
542|1.068992|0.297248|4.104576|2.703360
543|1.068992|0.298848|4.238240|2.585728
544|1.068992|0.297600|4.072992|2.622272
545|1.068992|0.297664|4.209696|2.623360
546|1.068992|0.300480|4.119936|2.617376
547|1.068992|0.296192|3.973408|2.588960
548|1.068992|0.302816|3.976704|2.662848
549|1.068992|0.296640|4.077696|2.587040
550|1.068992|0.300096|4.139488|2.592896
551|1.068992|0.300832|4.083200|2.642528
552|1.068992|0.295872|4.019936|2.614912
553|1.068992|0.298912|4.099968|2.608832
554|1.068992|0.297600|4.144256|2.718432
555|1.068992|0.296960|4.165984|2.551488
556|1.068992|0.301984|4.352640|2.624704
557|1.068992|0.302176|3.978784|2.675488
558|1.068992|0.298784|4.068032|2.643424
559|1.068992|0.297952|4.261920|2.659360
560|1.068992|0.298976|4.234720|2.626784
561|1.068992|0.302304|4.136256|2.617152
562|1.068992|0.302720|4.170816|2.568512
563|1.068992|0.300096|4.042464|2.646784
564|1.068992|0.297440|4.041408|2.627584
565|1.068992|0.298272|4.112064|2.595072
566|1.068992|0.305696|4.122752|2.625472
567|1.068992|1.939968|31.953823|16.282848
568|1.068992|1.985312|31.976448|16.697184
569|1.068992|1.970496|31.346560|16.429216
570|1.068992|1.953696|7.051168|2.917856
571|1.068992|0.332480|4.566784|2.917856
572|1.068992|0.339520|4.624640|2.977984
573|1.068992|0.337120|4.734656|2.938016
574|1.068992|0.336480|4.754144|2.867936
575|1.068992|0.335168|4.754208|2.825344
576|1.068992|0.341024|4.478464|2.837568
577|1.068992|0.335040|4.636832|2.895520
578|1.068992|0.337856|4.806240|2.922272
579|1.068992|0.332672|4.587168|2.864832
580|1.068992|0.337856|4.558944|2.875680
581|1.068992|0.332352|4.577472|2.889824
582|1.068992|0.340320|4.659136|2.877184
583|1.068992|0.333984|4.544640|2.898688
584|1.068992|0.334592|4.512800|2.955680
585|1.068992|0.334400|4.621952|2.918240
586|1.068992|0.335968|4.647264|2.970720
587|1.068992|0.331552|4.537600|2.891456
588|1.068992|0.308960|4.242048|2.721472
589|1.068992|0.306432|4.272224|2.749312
590|1.068992|0.305280|4.116128|2.675232
591|1.068992|0.307936|4.163840|2.597056
592|1.068992|0.304512|4.310560|2.594304
593|1.068992|0.304960|4.242816|2.796032
594|1.068992|0.309024|4.186976|2.702816
595|1.068992|0.306368|4.218272|2.724704
596|1.068992|0.308960|4.211872|2.715456
597|1.068992|0.306368|4.258912|2.713024
598|1.068992|0.305920|4.233888|2.761024
599|1.068992|0.304992|4.213632|2.669280
600|1.068992|0.306496|4.241216|2.594880
601|1.068992|0.303872|4.208992|2.617632
602|1.068992|0.303680|4.230688|2.730144
603|1.068992|0.303712|4.144352|2.720160
604|1.068992|0.306304|4.159008|2.737760
605|1.068992|0.305056|4.182944|2.731744
606|1.068992|0.304032|4.215904|2.562784
607|1.068992|0.301504|4.174528|2.718304
608|1.068992|0.299712|4.060992|2.614432
609|1.068992|0.297984|4.120800|2.736896
610|1.068992|0.299968|4.109440|2.596800
611|1.068992|0.301312|4.174528|2.557312
612|1.068992|0.299872|4.118688|2.647040
613|1.068992|0.300864|4.057280|2.623552
614|1.068992|0.295872|4.114368|2.625984
615|1.068992|0.304064|4.122528|2.573312
616|1.068992|0.300032|4.203552|2.687840
617|1.068992|0.300928|4.152288|2.567744
618|1.068992|0.300160|4.304160|2.674112
619|1.068992|0.297472|4.021312|2.675008
620|1.068992|0.301312|4.121696|2.684608
621|1.068992|0.300160|4.175424|2.653568
622|1.068992|0.301920|4.212736|2.633952
623|1.068992|0.297024|4.073440|2.608032
624|1.068992|0.296736|3.999456|2.680096
625|1.068992|0.300320|4.062016|2.623520
626|1.068992|0.301408|4.109248|2.633824
627|1.068992|0.301440|4.151616|2.664576
628|1.068992|0.303648|4.146336|2.683200
629|1.068992|0.299904|4.234592|2.585760
630|1.068992|0.296160|4.019072|2.625760
631|1.068992|0.297312|4.115360|2.679808
