EVOLUTION|INITIALPOP TIME|SELECTION TIME|CROSSOVER TIME|LOCALSEARCH TIME
2191|5.294912|0.146048|3.583936|1.878112
2192|5.294912|0.142752|3.470368|1.873600
2193|5.294912|0.144864|3.441824|1.877056
2194|5.294912|0.144736|3.503872|1.869632
2195|5.294912|0.138816|3.354752|1.873664
2196|5.294912|0.144576|3.482656|1.876032
2197|5.294912|0.140704|3.490272|1.867072
2198|5.294912|0.143808|3.439840|1.869792
2199|5.294912|0.143776|3.587072|1.866272
2200|5.294912|0.139776|3.526880|1.860768
2201|5.294912|0.152736|3.538240|1.877696
2202|5.294912|0.146144|3.528992|1.865280
2203|5.294912|0.144672|3.496192|1.869568
2204|5.294912|0.153344|3.580224|1.892032
2205|5.294912|0.144416|3.437728|1.876160
2206|5.294912|0.145248|3.620864|1.871968
2207|5.294912|0.146400|3.567008|1.863904
2208|5.294912|0.144864|3.565568|1.876416
2209|5.294912|0.144992|3.497088|1.874336
2210|5.294912|0.143776|3.422560|1.877760
2211|5.294912|0.141120|3.608672|1.868320
2212|5.294912|0.145152|3.498336|1.873056
2213|5.294912|0.143872|3.528064|1.865312
2214|5.294912|0.157280|3.480448|1.869792
2215|5.294912|0.145696|3.523424|1.861408
2216|5.294912|0.145120|3.500640|1.870464
2217|5.294912|0.145280|3.523616|1.866368
2218|5.294912|0.143072|3.156352|1.876288
2219|5.294912|0.146528|3.458592|1.875008
2220|5.294912|0.143776|3.343360|1.867360
2221|5.294912|0.146496|3.524224|1.878432
2222|5.294912|0.155072|3.474048|1.869408
2223|5.294912|0.143808|3.409440|1.866944
2224|5.294912|0.149024|3.512800|1.865600
2225|5.294912|0.144416|3.574464|1.869632
2226|5.294912|0.144896|3.555424|1.881344
2227|5.294912|0.142880|3.453440|1.873664
2228|5.294912|0.141728|3.569248|1.876000
2229|5.294912|0.144864|3.485920|1.872736
2230|5.294912|0.154880|3.626528|1.875488
2231|5.294912|0.142240|3.394528|1.865664
2232|5.294912|0.145120|3.559808|1.881120
2233|5.294912|0.143872|3.514592|1.868480
2234|5.294912|0.144864|3.523744|1.861600
2235|5.294912|0.141248|3.664096|1.865760
2236|5.294912|0.143776|3.539136|1.881568
2237|5.294912|0.144448|3.601440|1.865344
2238|5.294912|0.146784|3.664864|1.863808
2239|5.294912|0.146304|3.524736|1.872736
2240|5.294912|0.146752|3.554624|1.873312
2241|5.294912|0.144864|3.458432|1.874560
2242|5.294912|0.142784|3.435744|1.867104
2243|5.294912|0.146432|3.664160|1.866944
2244|5.294912|0.144832|3.501152|1.861632
2245|5.294912|0.143968|3.505952|1.868832
2246|5.294912|0.144960|3.451040|1.870144
2247|5.294912|0.145504|3.599232|1.874400
2248|5.294912|0.145024|3.549312|1.864576
2249|5.294912|0.148416|3.183648|1.861600
2250|5.294912|0.146464|3.505504|1.868000
2251|5.294912|0.142464|2.380928|1.867232
2252|5.294912|0.139616|3.550944|1.877472
2253|5.294912|0.144416|3.581760|1.869024
2254|5.294912|0.154240|3.588896|1.866560
2255|5.294912|0.143936|3.617984|1.876768
2256|5.294912|0.821376|23.583391|13.227456
2257|5.294912|0.832640|24.222849|13.155392
2258|5.294912|0.822816|25.250080|13.166656
2259|5.294912|0.841600|16.145504|1.868640
2260|5.294912|0.143872|3.476736|1.872256
2261|5.294912|0.142464|3.551136|1.879008
2262|5.294912|0.146528|3.538784|1.878208
2263|5.294912|0.143872|3.308064|1.867392
2264|5.294912|0.139808|3.359872|1.885376
2265|5.294912|0.144032|3.297408|1.867808
2266|5.294912|0.145248|3.490112|1.875552
2267|5.294912|0.142528|3.594528|1.889600
2268|5.294912|0.144992|3.556512|1.872448
2269|5.294912|0.144960|3.596448|1.872672
2270|5.294912|0.172480|3.482784|1.861600
2271|5.294912|0.145216|3.571456|1.870528
2272|5.294912|0.143840|3.332896|1.865856
2273|5.294912|0.145056|3.533312|1.865920
2274|5.294912|0.144960|3.551296|1.868864
2275|5.294912|0.145184|3.574176|1.870624
2276|5.294912|0.143616|3.586944|1.864992
2277|5.294912|0.145664|3.525568|1.869536
2278|5.294912|0.146368|3.588832|1.869536
2279|5.294912|0.142848|3.371072|1.877984
2280|5.294912|0.144928|3.435040|1.869600
2281|5.294912|0.143712|3.535648|1.879264
2282|5.294912|0.152416|3.605472|1.872896
2283|5.294912|0.145312|3.246048|1.864416
2284|5.294912|0.144672|3.473888|1.870080
2285|5.294912|0.147136|3.439104|1.867360
2286|5.294912|0.145344|3.455040|1.898944
2287|5.294912|0.144160|3.504384|1.873792
2288|5.294912|0.144768|3.518784|1.875168
2289|5.294912|0.143872|3.489888|1.864320
2290|5.294912|0.145952|3.513568|1.868480
2291|5.294912|0.144192|3.475008|1.871360
2292|5.294912|0.151648|3.167424|1.867840
2293|5.294912|0.146016|3.432000|1.875040
2294|5.294912|0.146400|3.511456|1.877184
2295|5.294912|0.144608|3.350240|1.874464
2296|5.294912|0.146528|3.599296|1.879712
2297|5.294912|0.143840|3.382336|1.875680
2298|5.294912|0.144896|3.494912|1.872064
2299|5.294912|0.143232|3.565856|1.867584
2300|5.294912|0.143808|3.371616|1.879424
2301|5.294912|0.143232|3.247392|1.864000
2302|5.294912|0.143872|3.339904|1.870208
2303|5.294912|0.143520|3.456448|1.873024
2304|5.294912|0.147008|3.606368|1.870016
2305|5.294912|0.146208|3.576896|1.863776
2306|5.294912|0.146240|3.591456|1.868544
2307|5.294912|0.145056|3.455424|1.867360
2308|5.294912|0.146944|3.549152|1.873120
2309|5.294912|0.143072|3.440800|1.868192
2310|5.294912|0.145248|3.571840|1.876000
2311|5.294912|0.158080|3.332512|1.867008
2312|5.294912|0.144704|3.533056|1.879488
2313|5.294912|0.144640|3.567168|1.868224
2314|5.294912|0.143456|3.374048|1.872736
2315|5.294912|0.145184|3.575808|1.864608
2316|5.294912|0.143232|3.186848|1.871264
2317|5.294912|0.144096|3.494784|1.879584
2318|5.294912|0.145760|3.429376|1.870080
2319|5.294912|0.145216|3.410752|1.868640
2320|5.294912|0.138880|3.493216|1.875648
2321|5.294912|0.140672|3.482752|1.872064
2322|5.294912|0.145792|3.496352|1.869600
2323|5.294912|0.143552|3.558752|1.875936
2324|5.294912|0.151328|3.373120|1.874080
2325|5.294912|0.144480|3.279424|1.870336
2326|5.294912|0.146368|3.418624|1.867264
2327|5.294912|0.145728|3.484672|1.870624
2328|5.294912|0.145248|3.578752|1.868608
2329|5.294912|0.145792|3.596448|1.877952
2330|5.294912|0.145408|3.512736|1.870528
2331|5.294912|0.144128|3.379360|1.875296
2332|5.294912|0.145280|3.467168|1.868896
2333|5.294912|0.146048|3.531360|1.867104
2334|5.294912|0.145632|3.494720|1.884416
2335|5.294912|0.144608|3.435264|1.871104
2336|5.294912|0.145088|3.316480|1.869920
2337|5.294912|0.143200|3.477024|1.870944
2338|5.294912|0.143936|3.409472|1.869728
2339|5.294912|0.143840|3.498400|1.886592
2340|5.294912|0.145408|3.356160|1.865248
2341|5.294912|0.140096|3.496768|1.866816
2342|5.294912|0.146496|3.501504|1.866176
2343|5.294912|0.146432|3.533280|1.876512
2344|5.294912|0.144192|3.407936|1.870336
2345|5.294912|0.145280|3.523488|1.873984
2346|5.294912|0.146848|3.506624|1.875840
2347|5.294912|0.143712|3.564800|1.866112
2348|5.294912|0.143968|3.287776|1.874880
2349|5.294912|0.146560|3.474592|1.874688
2350|5.294912|0.140768|3.434496|1.870656
2351|5.294912|0.143904|3.475200|1.864064
2352|5.294912|0.143968|3.460992|1.885760
2353|5.294912|0.146080|3.604672|1.873056
2354|5.294912|0.153920|3.552512|1.868000
2355|5.294912|0.142656|3.435072|1.863616
2356|5.294912|0.139712|3.460128|1.878240
2357|5.294912|0.141824|3.473312|1.860704
2358|5.294912|0.147520|3.405056|1.882464
2359|5.294912|0.145152|3.660224|1.874784
2360|5.294912|0.145504|3.564544|1.866208
2361|5.294912|0.145344|3.647872|1.875424
2362|5.294912|0.158016|3.621088|1.866784
2363|5.294912|0.146208|3.641248|1.882240
2364|5.294912|0.144512|3.362464|1.882080
2365|5.294912|0.145216|3.622720|1.868128
2366|5.294912|0.145984|3.546016|1.861536
2367|5.294912|0.144800|3.598624|1.862560
2368|5.294912|0.143936|3.552320|1.878880
2369|5.294912|0.160352|3.589056|1.865152
2370|5.294912|0.143936|3.567040|1.875488
2371|5.294912|0.142816|3.352736|1.860128
2372|5.294912|0.145632|3.578592|1.865952
2373|5.294912|0.143904|3.563872|1.868576
2374|5.294912|0.147040|3.550112|1.865600
2375|5.294912|0.145216|3.590528|1.863456
2376|5.294912|0.144256|3.357856|1.871584
2377|5.294912|0.144640|3.457600|1.871744
2378|5.294912|0.145248|3.356576|1.869920
2379|5.294912|0.145344|3.470464|1.871712
2380|5.294912|0.145152|3.546560|1.884032
2381|5.294912|0.139392|3.272384|1.869280
2382|5.294912|0.144448|3.267136|1.876192
2383|5.294912|0.144544|3.498944|1.872224
2384|5.294912|0.145152|3.523040|1.871968
2385|5.294912|0.143168|3.427936|1.866016
2386|5.294912|0.141856|2.383168|1.869344
2387|5.294912|0.145184|3.478720|1.867808
2388|5.294912|0.144960|3.576736|1.871040
2389|5.294912|0.145184|3.461056|1.866368
2390|5.294912|0.143104|3.404384|1.881312
2391|5.294912|0.143840|3.575808|1.893408
2392|5.294912|0.145056|3.615040|1.884032
2393|5.294912|0.144288|3.520352|1.870816
2394|5.294912|0.143360|3.472224|1.869184
2395|5.294912|0.143872|3.472192|1.877280
2396|5.294912|0.145600|3.456256|1.862816
2397|5.294912|0.144160|3.517696|1.862016
2398|5.294912|0.145408|3.493536|1.886496
2399|5.294912|0.141568|3.568768|1.869120
2400|5.294912|0.143872|3.531648|1.868416
2401|5.294912|0.141600|3.560608|1.869056
2402|5.294912|0.143680|3.325088|1.866560
2403|5.294912|0.146400|3.591168|1.870112
2404|5.294912|0.145472|3.532896|1.870816
2405|5.294912|0.146496|3.448320|1.870848
2406|5.294912|0.144256|3.468704|1.869024
2407|5.294912|0.144672|3.536768|1.877440
2408|5.294912|0.143776|3.355840|1.897024
2409|5.294912|0.140576|3.523328|1.865760
2410|5.294912|0.145568|3.578368|1.867840
2411|5.294912|0.144960|3.545856|1.872416
2412|5.294912|0.145696|3.521056|1.865792
2413|5.294912|0.146304|3.575488|1.872704
2414|5.294912|0.145600|3.513152|1.870912
2415|5.294912|0.145120|3.487712|1.882752
2416|5.294912|0.145568|3.636128|1.876416
2417|5.294912|0.144448|3.558368|1.873024
2418|5.294912|0.144000|3.293216|1.866016
2419|5.294912|0.147072|3.438016|1.889184
2420|5.294912|0.153888|3.414144|1.867584
2421|5.294912|0.145280|3.424640|1.874080
2422|5.294912|0.145600|3.163776|1.869440
2423|5.294912|0.141056|3.545440|1.865024
2424|5.294912|0.139264|3.358432|1.871296
2425|5.294912|0.143840|3.554656|1.863616
2426|5.294912|0.145728|3.571104|1.869376
2427|5.294912|0.139808|3.425504|1.878208
2428|5.294912|0.143584|3.497376|1.882944
2429|5.294912|0.142432|3.320480|1.868064
2430|5.294912|0.145536|3.493792|1.865760
2431|5.294912|0.144160|3.486560|1.860672
2432|5.294912|0.146176|3.470080|1.880544
2433|5.294912|0.159712|3.538304|1.873984
2434|5.294912|0.143648|3.298816|1.865120
2435|5.294912|0.143488|3.287232|1.872832
2436|5.294912|0.143552|3.460864|1.870240
2437|5.294912|0.144480|3.594624|1.869952
2438|5.294912|0.147200|3.586880|1.872160
2439|5.294912|0.143296|3.215552|1.867808
2440|5.294912|0.144640|3.578976|1.873824
2441|5.294912|0.144160|3.386528|1.876704
2442|5.294912|0.141664|2.403584|1.869344
2443|5.294912|0.145088|3.441344|1.867648
2444|5.294912|0.146112|3.454944|1.865856
2445|5.294912|0.143808|3.429952|1.868448
2446|5.294912|0.144672|3.468928|1.873152
2447|5.294912|0.145440|3.537152|1.872000
2448|5.294912|0.143648|3.498432|1.868512
2449|5.294912|0.145536|3.579008|1.870080
2450|5.294912|0.144576|3.489696|1.860192
2451|5.294912|0.145696|3.497760|1.865856
2452|5.294912|0.144096|3.341920|1.879232
2453|5.294912|0.143456|3.169728|1.869120
2454|5.294912|0.149088|3.509664|1.862880
2455|5.294912|0.144672|3.619392|1.869408
2456|5.294912|0.143616|3.403904|1.877856
2457|5.294912|0.146720|3.608224|1.880512
2458|5.294912|0.145344|3.419616|1.875872
2459|5.294912|0.143904|3.564608|1.867744
2460|5.294912|0.142304|3.515008|1.872096
2461|5.294912|0.146976|3.601504|1.864064
2462|5.294912|0.145152|3.501056|1.867264
2463|5.294912|0.142592|3.508512|1.873120
2464|5.294912|0.144736|3.367872|1.868704
2465|5.294912|0.143936|2.410144|1.873632
2466|5.294912|0.142784|3.295744|1.869376
2467|5.294912|0.143680|3.572736|1.864576
2468|5.294912|0.142880|3.207008|1.864000
2469|5.294912|0.143680|3.381152|1.874880
2470|5.294912|0.144992|3.098592|1.864736
2471|5.294912|0.145024|3.628800|1.875296
2472|5.294912|0.143360|3.398944|1.868256
2473|5.294912|0.142112|3.617440|1.872480
2474|5.294912|0.142720|3.305312|1.878880
2475|5.294912|0.145280|3.422080|1.861344
2476|5.294912|0.144704|3.508832|1.870208
2477|5.294912|0.144256|3.429440|1.863776
2478|5.294912|0.144704|3.466336|1.872672
2479|5.294912|0.145280|3.602304|1.867968
2480|5.294912|0.145472|3.607936|1.877920
2481|5.294912|0.143840|3.489248|1.870656
2482|5.294912|0.144096|3.529696|1.866336
2483|5.294912|0.143648|3.564032|1.862592
2484|5.294912|0.147552|3.495072|1.858112
2485|5.294912|0.144032|3.215232|1.873504
2486|5.294912|0.145344|3.520896|1.868768
2487|5.294912|0.144160|3.561184|1.869536
2488|5.294912|0.144832|3.428032|1.866240
2489|5.294912|0.145856|3.449728|1.862656
2490|5.294912|0.144992|3.525248|1.863744
2491|5.294912|0.142720|3.304256|1.870368
2492|5.294912|0.145472|3.586624|1.868864
2493|5.294912|0.144864|3.207392|1.864928
2494|5.294912|0.146624|3.590496|1.876256
2495|5.294912|0.141792|3.612480|1.875392
2496|5.294912|0.144832|3.407744|1.871712
2497|5.294912|0.145184|3.628672|1.867488
2498|5.294912|0.144160|3.420768|1.878592
2499|5.294912|0.143552|3.513024|1.868256
2500|5.294912|0.146656|3.619744|1.882592
2501|5.294912|0.145632|3.519232|1.871360
2502|5.294912|0.147712|3.519872|1.874432
2503|5.294912|0.142752|2.401536|1.872128
2504|5.294912|0.145472|3.537568|1.864608
2505|5.294912|0.155040|3.218304|1.882880
2506|5.294912|0.143040|3.436832|1.867104
2507|5.294912|0.145568|3.557152|1.874880
2508|5.294912|0.147936|3.692864|1.874752
2509|5.294912|0.146144|3.473600|1.896320
2510|5.294912|0.145984|3.557024|1.870176
2511|5.294912|0.144896|3.577216|1.869056
2512|5.294912|0.145824|3.528320|1.866592
2513|5.294912|0.144992|3.599488|1.871840
2514|5.294912|0.143552|3.529376|1.860576
2515|5.294912|0.146528|3.565088|1.881440
2516|5.294912|0.145280|3.403008|1.887584
2517|5.294912|0.143936|3.411040|1.868544
2518|5.294912|0.146496|3.547232|1.864800
2519|5.294912|0.145280|3.434592|1.881248
2520|5.294912|0.143904|3.224416|1.870272
2521|5.294912|0.155456|3.650176|1.863520
2522|5.294912|0.144960|3.445120|1.867840
2523|5.294912|0.143616|3.611104|1.865216
2524|5.294912|0.139520|3.293280|1.875040
2525|5.294912|0.143616|3.386496|1.866496
2526|5.294912|0.145824|3.651424|1.869088
2527|5.294912|0.139296|3.598848|1.867808
2528|5.294912|0.146688|3.647488|1.881152
2529|5.294912|0.144640|3.091104|1.880480
2530|5.294912|0.145184|3.517376|1.858656
2531|5.294912|0.156096|3.595936|1.880192
2532|5.294912|0.145056|3.546752|1.863712
2533|5.294912|0.143936|3.405248|1.860960
2534|5.294912|0.154016|3.609632|1.868448
2535|5.294912|0.144000|3.573632|1.870048
2536|5.294912|0.151808|3.589760|1.870144
2537|5.294912|0.142720|3.392544|1.859264
2538|5.294912|0.149536|3.604992|1.876800
2539|5.294912|0.157696|3.464288|1.863488
2540|5.294912|0.144992|3.577600|1.865056
2541|5.294912|0.149920|3.554272|1.869984
2542|5.294912|0.147648|3.546432|1.869248
2543|5.294912|0.143936|3.320768|1.862016
2544|5.294912|0.145248|3.462496|1.885664
2545|5.294912|0.145184|3.563776|1.871008
2546|5.294912|0.144960|3.434112|1.874880
2547|5.294912|0.144928|3.582176|1.873024
2548|5.294912|0.144608|3.618144|1.862368
2549|5.294912|0.146464|3.511456|1.861120
2550|5.294912|0.154016|3.550432|1.870176
2551|5.294912|0.139744|3.455104|1.866208
2552|5.294912|0.145664|3.538848|1.863072
2553|5.294912|0.142432|3.551104|1.863040
2554|5.294912|0.145504|3.684032|1.863680
2555|5.294912|0.145152|3.586784|1.869664
2556|5.294912|0.143808|3.414496|1.878016
2557|5.294912|0.144864|3.370912|1.856448
2558|5.294912|0.144736|3.264224|1.867520
2559|5.294912|0.141088|3.601632|1.875296
2560|5.294912|0.145152|3.497952|1.864064
2561|5.294912|0.146528|3.625600|1.868032
2562|5.294912|0.145216|3.602624|1.866400
2563|5.294912|0.143648|3.559072|1.867584
2564|5.294912|0.145152|3.499200|1.873088
2565|5.294912|0.144960|3.527520|1.875296
2566|5.294912|0.144992|3.474336|1.869024
2567|5.294912|0.144768|3.453472|1.867392
2568|5.294912|0.153728|3.542016|1.862368
2569|5.294912|0.144128|3.522016|1.870912
2570|5.294912|0.145152|3.601312|1.864800
2571|5.294912|0.146752|3.550784|1.871968
2572|5.294912|0.142624|3.307360|1.868032
2573|5.294912|0.159936|3.573376|1.868672
2574|5.294912|0.145728|3.562368|1.864064
2575|5.294912|0.145184|3.502976|1.873440
2576|5.294912|0.144064|3.427232|1.872256
2577|5.294912|0.148000|3.582240|1.866112
2578|5.294912|0.144928|3.596672|1.866976
2579|5.294912|0.140128|3.463424|1.866976
2580|5.294912|0.146624|3.631456|1.864960
2581|5.294912|0.143648|3.497824|1.869152
2582|5.294912|0.145344|3.518688|1.866144
2583|5.294912|0.140800|3.495168|1.872576
2584|5.294912|0.145920|3.544000|1.876352
2585|5.294912|0.143840|3.593632|1.867680
2586|5.294912|0.144192|3.536640|1.864416
2587|5.294912|0.144032|3.488416|1.858688
2588|5.294912|0.145280|3.535584|1.865152
2589|5.294912|0.143040|3.463424|1.866880
2590|5.294912|0.813920|16.888479|13.173728
2591|5.294912|0.823104|24.163712|13.170464
2592|5.294912|0.821504|24.395679|13.140512
2593|5.294912|0.837344|24.456192|13.170368
2594|5.294912|0.819232|10.438048|1.854688
2595|5.294912|0.146432|3.640480|1.873376
2596|5.294912|0.139744|3.515840|1.866240
2597|5.294912|0.155520|3.183456|1.871168
2598|5.294912|0.146688|3.583840|1.871200
2599|5.294912|0.145344|3.487808|1.864000
2600|5.294912|0.145152|3.480608|1.871840
2601|5.294912|0.146656|3.622144|1.878624
2602|5.294912|0.144864|3.440928|1.867360
2603|5.294912|0.142976|3.333280|1.877280
2604|5.294912|0.150528|2.441664|1.868672
2605|5.294912|0.144288|3.443808|1.871776
2606|5.294912|0.145984|3.459488|1.871744
2607|5.294912|0.143104|3.427648|1.873536
2608|5.294912|0.146688|3.645856|1.859680
2609|5.294912|0.145440|3.581248|1.873632
2610|5.294912|0.145120|3.545088|1.864000
2611|5.294912|0.142592|3.410048|1.878912
2612|5.294912|0.147104|3.600544|1.867456
2613|5.294912|0.144032|3.276096|1.866976
2614|5.294912|0.145376|3.580704|1.863968
2615|5.294912|0.143712|3.508320|1.864000
2616|5.294912|0.145024|3.522592|1.870944
2617|5.294912|0.144128|3.562784|1.870880
2618|5.294912|0.146432|3.594016|1.868256
2619|5.294912|0.144704|3.620736|1.863296
2620|5.294912|0.145056|3.459936|1.876704
2621|5.294912|0.145248|3.420960|1.868064
2622|5.294912|0.140256|3.467168|1.866304
2623|5.294912|0.144416|3.484832|1.870272
2624|5.294912|0.152576|3.519040|1.866528
2625|5.294912|0.139904|3.557984|1.867360
2626|5.294912|0.145248|3.150688|1.862912
2627|5.294912|0.146656|3.626944|1.862528
2628|5.294912|0.143904|3.580736|1.866240
2629|5.294912|0.143552|3.579104|1.866848
2630|5.294912|0.146528|3.648320|1.866048
2631|5.294912|0.143744|3.602656|1.860384
2632|5.294912|0.147104|3.570464|1.867712
2633|5.294912|0.146400|3.549856|1.867296
2634|5.294912|0.143936|3.521312|1.878592
2635|5.294912|0.145344|3.734080|1.862656
2636|5.294912|0.145120|3.565792|1.870048
2637|5.294912|0.145088|3.551424|1.867776
2638|5.294912|0.147008|3.633696|1.866048
2639|5.294912|0.143968|3.590656|1.870080
2640|5.294912|0.141280|3.432448|1.861920
2641|5.294912|0.142624|3.498784|1.867264
2642|5.294912|0.144448|3.541568|1.864096
2643|5.294912|0.143456|3.524736|1.883808
2644|5.294912|0.144768|3.611712|1.865888
2645|5.294912|0.145184|3.448320|1.861312
2646|5.294912|0.144704|3.394400|1.865632
2647|5.294912|0.145344|3.486656|1.882016
2648|5.294912|0.145056|3.425184|1.866080
2649|5.294912|0.138944|3.538912|1.866560
2650|5.294912|0.144704|3.088032|1.863072
2651|5.294912|0.143712|3.502016|1.865952
2652|5.294912|0.145984|3.536864|1.865152
2653|5.294912|0.145312|3.601056|1.876320
2654|5.294912|0.146432|3.555712|1.863328
2655|5.294912|0.144000|3.337760|1.869600
2656|5.294912|0.145312|3.495904|1.863776
2657|5.294912|0.144096|3.504512|1.866880
2658|5.294912|0.144800|3.539968|1.866240
2659|5.294912|0.144480|3.434976|1.875360
2660|5.294912|0.143968|3.319648|1.866880
2661|5.294912|0.145344|3.570144|1.860608
2662|5.294912|0.145344|3.593856|1.855456
2663|5.294912|0.142656|3.443040|1.863712
2664|5.294912|0.145184|3.512096|1.867584
2665|5.294912|0.145184|3.418464|1.868864
2666|5.294912|0.144224|3.418528|1.879968
2667|5.294912|0.143712|3.571008|1.866784
2668|5.294912|0.145152|3.574752|1.863680
2669|5.294912|0.143968|3.556096|1.862848
2670|5.294912|0.145504|3.433216|1.870048
2671|5.294912|0.145344|3.539680|1.868064
2672|5.294912|0.146912|3.447360|1.865920
2673|5.294912|0.145312|3.487904|1.875552
2674|5.294912|0.143968|3.388640|1.871584
2675|5.294912|0.144160|3.411680|1.864000
2676|5.294912|0.138368|3.491808|1.868512
2677|5.294912|0.145280|3.548736|1.859520
2678|5.294912|0.146624|3.579584|1.874336
2679|5.294912|0.144544|3.533600|1.874880
2680|5.294912|0.142656|3.367808|1.874016
2681|5.294912|0.145312|3.621632|1.873504
2682|5.294912|0.145728|3.405952|1.873824
2683|5.294912|0.144000|3.554496|1.872352
2684|5.294912|0.143936|3.543072|1.865280
2685|5.294912|0.145312|3.398464|1.871936
2686|5.294912|0.145408|3.627968|1.864032
2687|5.294912|0.145312|3.498528|1.872352
2688|5.294912|0.143936|3.602176|1.870336
2689|5.294912|0.144000|3.458176|1.871264
2690|5.294912|0.143648|3.454528|1.867584
2691|5.294912|0.143616|3.443616|1.868672
2692|5.294912|0.145088|3.596800|1.862720
2693|5.294912|0.144000|3.470592|1.864416
2694|5.294912|0.143872|3.403680|1.859040
2695|5.294912|0.142464|3.380896|1.863360
2696|5.294912|0.145216|3.510176|1.853472
2697|5.294912|0.143840|3.543072|1.859584
2698|5.294912|0.141280|3.495648|1.862976
2699|5.294912|0.143872|3.404256|1.861472
2700|5.294912|0.144416|3.561568|1.862880
2701|5.294912|0.138496|3.466912|1.859424
2702|5.294912|0.143424|3.329440|1.856320
2703|5.294912|0.144736|3.451168|1.855072
2704|5.294912|0.143232|3.066656|1.868192
2705|5.294912|0.145120|3.498048|1.857760
2706|5.294912|0.142784|3.271104|1.857632
2707|5.294912|0.143872|3.361152|1.861792
2708|5.294912|0.143616|3.449280|1.866496
2709|5.294912|0.144128|3.457088|1.860800
2710|5.294912|0.145728|3.601312|1.856160
2711|5.294912|0.145216|3.580736|1.849152
2712|5.294912|0.142528|2.408256|1.855840
2713|5.294912|0.144512|3.478912|1.857888
2714|5.294912|0.143904|3.562048|1.867168
2715|5.294912|0.142528|3.594080|1.869856
2716|5.294912|0.143040|3.469088|1.865760
2717|5.294912|0.145696|3.605440|1.855904
2718|5.294912|0.141728|3.449120|1.859456
2719|5.294912|0.141152|2.388480|1.874304
2720|5.294912|0.145024|3.476352|1.865888
2721|5.294912|0.145248|3.518112|1.857248
2722|5.294912|0.142784|3.523072|1.860512
2723|5.294912|0.140064|3.503904|1.859904
2724|5.294912|0.142720|3.319040|1.858720
2725|5.294912|0.140960|3.550592|1.852288
2726|5.294912|0.145024|3.540224|1.862144
2727|5.294912|0.143680|3.492128|1.864352
2728|5.294912|0.143840|3.503680|1.852544
2729|5.294912|0.145728|3.533056|1.856000
2730|5.294912|0.145184|3.561088|1.854112
2731|5.294912|0.143840|3.260992|1.855488
2732|5.294912|0.145312|3.406240|1.862496
2733|5.294912|0.143968|3.431808|1.857472
2734|5.294912|0.143552|3.363840|1.856640
2735|5.294912|0.141024|2.377216|1.867936
2736|5.294912|0.144000|3.549664|1.866720
2737|5.294912|0.143648|3.518624|1.848448
2738|5.294912|0.143648|3.400768|1.871168
2739|5.294912|0.145248|3.524768|1.863232
2740|5.294912|0.142304|3.499008|1.863392
2741|5.294912|0.143872|3.460032|1.851680
2742|5.294912|0.146400|3.663552|1.864608
2743|5.294912|0.145120|3.652032|1.863552
2744|5.294912|0.142304|3.370528|1.862816
2745|5.294912|0.140832|3.378656|1.855328
2746|5.294912|0.143712|3.544128|1.863744
2747|5.294912|0.143936|3.575744|1.858336
2748|5.294912|0.143232|3.479968|1.864768
2749|5.294912|0.145248|3.390944|1.856768
2750|5.294912|0.145248|3.250752|1.860384
2751|5.294912|0.144864|3.516512|1.858144
2752|5.294912|0.143840|3.531040|1.866528
2753|5.294912|0.144288|3.455424|1.873536
2754|5.294912|0.146400|3.583872|1.866688
2755|5.294912|0.143904|3.578816|1.861184
2756|5.294912|0.146752|3.566720|1.863200
2757|5.294912|0.144320|3.547072|1.863200
2758|5.294912|0.143520|3.470688|1.869984
2759|5.294912|0.144320|3.535776|1.870144
2760|5.294912|0.143808|3.442080|1.861984
2761|5.294912|0.143648|3.511360|1.867232
2762|5.294912|0.143360|3.421376|1.858624
2763|5.294912|0.142624|2.401088|1.870176
2764|5.294912|0.143872|3.530272|1.869536
2765|5.294912|0.139808|3.517504|1.865120
2766|5.294912|0.145216|3.589344|1.861632
2767|5.294912|0.145248|3.413280|1.865088
2768|5.294912|0.142400|3.297664|1.860800
2769|5.294912|0.142240|3.270720|1.864960
2770|5.294912|0.142624|3.377952|1.867808
2771|5.294912|0.138528|3.242816|1.863776
2772|5.294912|0.143424|3.521696|1.865600
2773|5.294912|0.144096|3.456064|1.867616
2774|5.294912|0.143872|3.474432|1.861056
2775|5.294912|0.143744|3.409472|1.855616
2776|5.294912|0.143200|3.462816|1.856640
2777|5.294912|0.142528|3.209824|1.861856
2778|5.294912|0.143744|3.533568|1.863200
2779|5.294912|0.146560|3.449184|1.863712
2780|5.294912|0.145312|3.495616|1.869824
2781|5.294912|0.145152|3.590176|1.856768
2782|5.294912|0.143872|3.528320|1.859552
2783|5.294912|0.144160|3.518080|1.857824
2784|5.294912|0.143552|3.496224|1.872096
2785|5.294912|0.139264|3.508736|1.858912
2786|5.294912|0.143008|3.271776|1.858752
2787|5.294912|0.143872|3.398720|1.856864
2788|5.294912|0.144096|3.572928|1.871936
2789|5.294912|0.142336|3.343840|1.865056
2790|5.294912|0.145344|3.367584|1.858176
2791|5.294912|0.145184|3.617376|1.866688
2792|5.294912|0.145280|3.587136|1.853216
2793|5.294912|0.145216|3.261664|1.859168
2794|5.294912|0.143168|3.485152|1.854048
2795|5.294912|0.143072|3.423456|1.857824
2796|5.294912|0.143680|3.480832|1.859808
