EVOLUTION|INITIALPOP TIME|SELECTION TIME|CROSSOVER TIME|LOCALSEARCH TIME
65|10.218464|0.297632|4.232128|2.680192
66|10.218464|0.301824|4.127712|2.527040
67|10.218464|0.298624|4.298752|2.643392
68|10.218464|0.303392|4.137984|2.644320
69|10.218464|0.298624|4.259456|2.670880
70|10.218464|0.298240|4.310592|2.642624
71|10.218464|0.296448|4.209920|2.636192
72|10.218464|0.298816|4.259552|2.615168
73|10.218464|0.299808|4.188512|2.600512
74|10.218464|0.296896|4.193184|2.628608
75|10.218464|0.296608|4.205664|2.606464
76|10.218464|0.297376|4.195584|2.626528
77|10.218464|0.295424|4.226976|2.554016
78|10.218464|0.301024|4.157344|2.603680
79|10.218464|0.300032|4.091936|2.597280
80|10.218464|0.295744|4.170592|2.699328
81|10.218464|0.301152|4.117504|2.645312
82|10.218464|0.306496|4.155872|2.669824
83|10.218464|0.302112|4.215872|2.583104
84|10.218464|0.301824|4.211232|2.656768
85|10.218464|0.297024|4.191968|2.566176
86|10.218464|0.300800|4.128128|2.624608
87|10.218464|0.298688|4.226944|2.572000
88|10.218464|0.307328|4.208896|2.659776
89|10.218464|0.296192|4.090272|2.620384
90|10.218464|0.302016|4.196416|2.594432
91|10.218464|0.302016|4.183296|2.618272
92|10.218464|0.303104|4.048160|2.590976
93|10.218464|0.302656|4.152544|2.576032
94|10.218464|0.301984|4.236512|2.647936
95|10.218464|0.299744|4.201664|2.577408
96|10.218464|0.302976|4.183392|2.585184
97|10.218464|0.302464|4.144096|2.569056
98|10.218464|0.301824|4.216032|2.588640
99|10.218464|0.301248|4.180320|2.627872
100|10.218464|0.304032|4.171232|2.611168
101|10.218464|0.302304|4.290112|2.652288
102|10.218464|0.300960|4.175520|2.649824
103|10.218464|0.297408|4.893280|2.719360
104|10.218464|0.303296|4.291392|2.679040
105|10.218464|0.305024|4.223328|2.685728
106|10.218464|0.301152|4.175712|2.672256
107|10.218464|0.300128|4.103104|2.624160
108|10.218464|0.305376|4.114528|2.688736
109|10.218464|0.299840|4.083616|2.651712
110|10.218464|0.297120|4.150912|2.650720
111|10.218464|0.297152|4.235168|2.551360
112|10.218464|0.301120|4.285568|2.607424
113|10.218464|0.300864|4.133504|2.621472
114|10.218464|0.299584|4.358560|2.600480
115|10.218464|0.300576|4.253760|2.671264
116|10.218464|0.299168|4.307712|2.675232
117|10.218464|0.303264|4.152704|2.626944
118|10.218464|0.303744|4.055744|2.655840
119|10.218464|0.298784|4.120800|2.679840
120|10.218464|0.299744|4.266848|2.640064
121|10.218464|0.299648|4.060960|2.607296
122|10.218464|0.305312|4.213664|2.622112
123|10.218464|0.301504|4.245504|2.658080
124|10.218464|0.314688|4.144480|2.617024
125|10.218464|0.303104|4.209504|2.562752
126|10.218464|0.301504|4.236384|2.647328
127|10.218464|0.292672|4.120928|2.656704
128|10.218464|0.299616|4.139072|2.613824
129|10.218464|0.300864|4.155168|2.617568
130|10.218464|0.304224|4.133888|2.610944
131|10.218464|0.297184|4.237824|2.716512
132|10.218464|0.303232|4.147424|2.677344
133|10.218464|0.301600|4.145792|2.630464
134|10.218464|0.298368|4.400512|2.589408
135|10.218464|0.300768|4.285280|2.627840
136|10.218464|0.302400|4.288640|2.642784
137|10.218464|0.301824|4.180672|2.634432
138|10.218464|0.300864|4.276608|2.598240
139|10.218464|0.299328|4.204224|2.643136
140|10.218464|0.304640|4.226240|2.606496
141|10.218464|0.305408|4.071360|2.664768
142|10.218464|0.304128|4.142336|2.577888
143|10.218464|0.297376|4.204992|2.643936
144|10.218464|0.302304|4.158912|2.651616
145|10.218464|0.299296|4.219040|2.621280
146|10.218464|0.294880|4.250944|2.566304
147|10.218464|0.295680|4.621216|2.675712
148|10.218464|0.305440|4.414784|2.620832
149|10.218464|0.303808|4.254688|2.624448
150|10.218464|0.296096|4.156768|2.656320
151|10.218464|0.300800|4.092032|2.624160
152|10.218464|0.301248|4.168608|2.615360
153|10.218464|0.303840|4.140608|2.616672
154|10.218464|0.303968|4.306880|2.642496
155|10.218464|0.301312|4.195648|2.596704
156|10.218464|0.300448|4.128448|2.622848
157|10.218464|0.299840|4.302208|2.655360
158|10.218464|0.298816|4.249472|2.627392
159|10.218464|0.300416|4.282272|2.642528
160|10.218464|0.299040|4.082944|2.626240
161|10.218464|0.299584|4.082176|2.599936
162|10.218464|0.300832|4.080384|2.611808
163|10.218464|0.300512|4.370720|2.606688
164|10.218464|0.303968|4.221216|2.573696
165|10.218464|0.302624|4.097536|2.615904
166|10.218464|0.301472|4.217600|2.588000
167|10.218464|0.298688|4.226048|2.633888
168|10.218464|0.295264|4.156192|2.592352
169|10.218464|0.301920|4.257472|2.597152
170|10.218464|0.301664|4.112480|2.614016
171|10.218464|0.302208|4.160416|2.570336
172|10.218464|0.301152|4.177472|2.621120
173|10.218464|0.301024|4.260608|2.603424
174|10.218464|0.302880|4.104992|2.636128
175|10.218464|0.301600|4.203040|2.564480
176|10.218464|0.302080|4.124320|2.634016
177|10.218464|0.300992|4.261280|2.608544
178|10.218464|0.299712|4.251232|2.596192
179|10.218464|0.301152|4.067232|2.648896
180|10.218464|0.301088|4.170240|2.609248
181|10.218464|0.303296|4.137472|2.687168
182|10.218464|0.300992|4.170272|2.596832
183|10.218464|0.303360|4.177600|2.643136
184|10.218464|0.301184|4.162784|2.585632
185|10.218464|0.295648|4.126080|2.590656
186|10.218464|0.301152|4.229888|2.633408
187|10.218464|0.303168|4.174144|2.583072
188|10.218464|0.302816|4.238336|2.592160
189|10.218464|0.300832|4.197760|2.599072
190|10.218464|0.302368|4.106272|2.635584
191|10.218464|0.300736|4.359488|2.567360
192|10.218464|0.305216|4.124576|2.651040
193|10.218464|0.300384|4.316256|2.606400
194|10.218464|0.300960|4.130848|2.649888
195|10.218464|0.302176|4.111136|2.617280
196|10.218464|0.303616|4.330912|2.601216
197|10.218464|0.301472|4.168800|2.593824
198|10.218464|0.301376|4.127200|2.568192
199|10.218464|0.301280|4.238336|2.612992
200|10.218464|0.299680|4.112960|2.594688
201|10.218464|0.299168|4.353184|2.613440
202|10.218464|0.307296|4.178656|2.581472
203|10.218464|0.303040|4.065696|2.565568
204|10.218464|0.302944|4.182112|2.630400
205|10.218464|0.301344|4.194720|2.612704
206|10.218464|0.301344|4.092448|2.619456
207|10.218464|0.300000|4.307360|2.650560
208|10.218464|0.304640|4.105024|2.622816
209|10.218464|0.302880|4.291456|2.544576
210|10.218464|0.302368|4.235744|2.636960
211|10.218464|0.299360|4.148896|2.591520
212|10.218464|0.304224|4.172864|2.553376
213|10.218464|0.303968|4.149056|2.656736
214|10.218464|0.301024|4.212128|2.619488
215|10.218464|0.301504|4.175712|2.633184
216|10.218464|0.301280|4.156704|2.602880
217|10.218464|0.303136|4.257568|2.591168
218|10.218464|0.302656|4.217408|2.561344
219|10.218464|0.303392|4.221920|2.591040
220|10.218464|0.302560|4.207232|2.540704
221|10.218464|0.302400|4.178976|2.640192
222|10.218464|0.301280|4.183360|2.634336
223|10.218464|0.302720|4.216896|2.574944
224|10.218464|0.302688|4.200512|2.577536
225|10.218464|0.301152|4.265600|2.646208
226|10.218464|0.303616|4.151008|2.566112
227|10.218464|0.300128|4.219104|2.592256
228|10.218464|0.300384|4.254144|2.632480
229|10.218464|0.298912|4.171584|2.564896
230|10.218464|0.299968|4.192224|2.617632
231|10.218464|0.301920|4.139648|2.582784
232|10.218464|0.302624|4.178208|2.631616
233|10.218464|0.303840|4.180096|2.659136
234|10.218464|0.299776|4.254624|2.559744
235|10.218464|0.299936|4.120544|2.589792
236|10.218464|0.307872|4.316576|2.663488
237|10.218464|0.307104|4.239264|2.562816
238|10.218464|0.303040|4.107776|2.556512
239|10.218464|0.303040|4.249856|2.622944
240|10.218464|0.301536|4.289408|2.558944
241|10.218464|0.299968|4.171136|2.586048
242|10.218464|0.299456|4.291744|2.629856
243|10.218464|0.302784|4.161728|2.647488
244|10.218464|0.306528|4.282944|2.600864
245|10.218464|0.300128|4.167776|2.572544
246|10.218464|0.301440|4.132864|2.617632
247|10.218464|0.302560|4.271616|2.557216
248|10.218464|0.301952|4.240736|2.683360
249|10.218464|0.300704|4.166080|2.561376
250|10.218464|0.301600|4.141664|2.648608
251|10.218464|0.299328|4.217920|2.616032
252|10.218464|0.302464|4.173536|2.601120
253|10.218464|0.303136|4.191968|2.579040
254|10.218464|0.298624|4.345088|2.643616
255|10.218464|0.302432|4.230752|2.566688
256|10.218464|0.301120|4.179840|2.594464
257|10.218464|0.303552|4.160224|2.614752
258|10.218464|0.302624|4.319072|2.604000
259|10.218464|0.299392|4.140704|2.646112
260|10.218464|0.305312|4.163232|2.596928
261|10.218464|0.299936|4.220608|2.634816
262|10.218464|0.303936|4.151744|2.579584
263|10.218464|0.303232|4.094848|2.657088
264|10.218464|0.301440|4.090464|2.611776
265|10.218464|0.300288|4.190464|2.616864
266|10.218464|0.301376|4.162080|2.600000
267|10.218464|0.300352|4.212000|2.604416
268|10.218464|0.302784|4.152000|2.643840
269|10.218464|0.302464|4.155328|2.640832
270|10.218464|0.303648|4.152992|2.601216
271|10.218464|0.301440|4.212832|2.632896
272|10.218464|0.300672|4.193664|2.657536
273|10.218464|0.301280|4.269376|2.628544
274|10.218464|0.299200|4.217728|2.578496
275|10.218464|0.302688|4.143968|2.597536
276|10.218464|0.302528|4.173600|2.547840
277|10.218464|0.300160|4.113728|2.571200
278|10.218464|0.301760|4.127072|2.594816
279|10.218464|0.300768|4.206304|2.560672
280|10.218464|0.302880|4.179776|2.645888
281|10.218464|0.301824|4.191328|2.600928
282|10.218464|0.302944|4.140960|2.612384
283|10.218464|0.301248|4.278752|2.609088
284|10.218464|0.305088|4.262240|2.558112
285|10.218464|0.301760|4.226208|2.570880
286|10.218464|0.301280|4.221408|2.650304
287|10.218464|0.299008|4.221888|2.555232
288|10.218464|0.299616|4.294752|2.580864
289|10.218464|0.301248|4.151616|2.609856
290|10.218464|0.303552|4.254880|2.566272
291|10.218464|0.301504|4.320960|2.623040
292|10.218464|0.303168|4.133024|2.582368
293|10.218464|0.301696|4.077792|2.582880
294|10.218464|0.302848|4.196160|2.595520
295|10.218464|0.301152|4.191456|2.612256
296|10.218464|0.298816|4.200512|2.589888
297|10.218464|0.300768|4.162944|2.614528
298|10.218464|0.298976|4.600576|2.596608
299|10.218464|0.299808|4.183360|2.653024
300|10.218464|0.303872|4.235360|2.551392
301|10.218464|0.303744|4.295680|2.687552
302|10.218464|0.301632|4.176512|2.598304
303|10.218464|0.304064|4.228000|2.577888
304|10.218464|0.301024|4.223040|2.643136
305|10.218464|0.307808|4.241216|2.558880
306|10.218464|0.300096|4.215328|2.637760
307|10.218464|0.301376|4.201088|2.615872
308|10.218464|0.302784|4.097664|2.585248
309|10.218464|0.309856|4.144096|2.671200
310|10.218464|0.298464|4.121664|2.614624
311|10.218464|0.302528|4.180032|2.704448
312|10.218464|0.299712|4.190016|2.596448
313|10.218464|0.299264|4.148544|2.572192
314|10.218464|0.300864|4.221952|2.608544
315|10.218464|0.302720|4.238464|2.590400
316|10.218464|0.301120|4.206784|2.597088
317|10.218464|0.300192|4.232096|2.602784
318|10.218464|0.303328|4.107936|2.587296
319|10.218464|0.300064|4.253056|2.598144
320|10.218464|0.303360|4.171008|2.559456
321|10.218464|0.309376|4.207744|2.628928
322|10.218464|0.299680|4.138368|2.616480
323|10.218464|0.307840|4.247168|2.628128
324|10.218464|0.302496|4.100640|2.622496
325|10.218464|0.303680|4.184608|2.656736
326|10.218464|0.299904|4.228864|2.633248
327|10.218464|0.303968|4.148192|2.586208
328|10.218464|0.299744|4.251872|2.604192
329|10.218464|0.297440|4.252352|2.621728
330|10.218464|0.303744|4.132000|2.622304
331|10.218464|0.303072|4.220192|2.666752
332|10.218464|0.303808|4.235744|2.593312
333|10.218464|0.301504|4.250496|2.606432
334|10.218464|0.303648|4.167936|2.597696
335|10.218464|0.301376|4.148416|2.639648
336|10.218464|0.299904|4.065248|2.642560
337|10.218464|0.302592|4.232640|2.611104
338|10.218464|0.300448|4.156608|2.594080
339|10.218464|0.302816|4.166304|2.555424
340|10.218464|0.302208|4.201312|2.559584
341|10.218464|0.304000|4.097248|2.599744
342|10.218464|0.302656|4.304160|2.562784
343|10.218464|0.299840|4.156640|2.597664
344|10.218464|0.301408|4.134144|2.631328
345|10.218464|0.303264|4.200864|2.609952
346|10.218464|0.302720|4.164416|2.517088
347|10.218464|0.300128|4.060064|2.576384
348|10.218464|0.300960|4.169248|2.603648
349|10.218464|0.303104|4.196576|2.604032
350|10.218464|0.302720|4.193088|2.582016
351|10.218464|0.301344|4.149504|2.620672
352|10.218464|0.303392|4.252256|2.647968
353|10.218464|0.304288|4.274656|2.596480
354|10.218464|0.293280|4.092288|2.542976
355|10.218464|0.305728|4.107680|2.656256
356|10.218464|0.303840|4.299616|2.597120
357|10.218464|0.301440|4.135456|2.573312
358|10.218464|0.301792|4.241408|2.576928
359|10.218464|0.301856|4.048192|2.615584
360|10.218464|0.300224|4.278656|2.576320
361|10.218464|0.302784|4.300288|2.615488
362|10.218464|0.297568|4.068032|2.576480
363|10.218464|0.301952|4.122112|2.661824
364|10.218464|0.302400|4.198848|2.543808
365|10.218464|0.300992|4.168192|2.585760
366|10.218464|0.297408|4.634656|2.739552
367|10.218464|0.296256|4.326816|2.744512
368|10.218464|0.300480|4.256640|2.575424
369|10.218464|0.300928|4.174080|2.588736
370|10.218464|0.300288|4.053568|2.584512
371|10.218464|0.299072|4.301792|2.572416
372|10.218464|0.301728|4.115584|2.590272
373|10.218464|0.300864|4.197344|2.607680
374|10.218464|0.302816|4.180832|2.613248
375|10.218464|0.302080|4.098656|2.683008
376|10.218464|0.302464|4.231232|2.636000
377|10.218464|0.300064|4.241152|2.594720
378|10.218464|0.301504|4.075104|2.659968
379|10.218464|0.303584|4.108352|2.598400
380|10.218464|0.300288|4.127840|2.577664
381|10.218464|0.301568|4.282528|2.590624
382|10.218464|0.300064|4.180800|2.647808
383|10.218464|0.302400|4.152576|2.554368
384|10.218464|0.300928|4.195456|2.675872
385|10.218464|0.302336|4.183968|2.550784
386|10.218464|0.297408|4.194784|2.630560
387|10.218464|0.301120|4.118144|2.601184
388|10.218464|0.299776|4.156608|2.566336
389|10.218464|0.302240|4.227200|2.560480
390|10.218464|0.296064|4.531264|2.652768
391|10.218464|0.299808|4.206304|2.611616
392|10.218464|0.301888|4.176160|2.607872
393|10.218464|0.301792|4.183872|2.530880
394|10.218464|0.302368|4.214176|2.573536
395|10.218464|0.301280|4.180032|2.591200
396|10.218464|0.301440|4.186176|2.625056
397|10.218464|0.299552|4.134592|2.618496
398|10.218464|0.302592|4.129792|2.589920
399|10.218464|0.299968|4.245568|2.603104
400|10.218464|0.300032|4.062400|2.663808
401|10.218464|0.301376|4.136768|2.594976
402|10.218464|0.305120|4.209568|2.616608
403|10.218464|0.298720|4.238560|2.634144
404|10.218464|0.297568|4.248000|2.611872
405|10.218464|0.301216|4.180224|2.648224
406|10.218464|0.301024|4.176448|2.577760
407|10.218464|0.300320|4.157216|2.638880
408|10.218464|0.300032|4.084800|2.558528
409|10.218464|0.299904|4.215776|2.634368
410|10.218464|0.298784|4.097792|2.595744
411|10.218464|0.299616|4.246144|2.612032
412|10.218464|0.303680|4.171360|2.615520
413|10.218464|0.299584|4.070784|2.623168
414|10.218464|0.304832|4.117760|2.631904
415|10.218464|0.300832|4.139328|2.578112
416|10.218464|0.300608|4.297568|2.602144
417|10.218464|0.299456|4.114304|2.591392
418|10.218464|0.298944|4.100128|2.623616
419|10.218464|0.300416|4.177632|2.646720
420|10.218464|0.302720|4.148800|2.610400
421|10.218464|0.302464|4.155232|2.626880
422|10.218464|0.299968|4.098016|2.665792
423|10.218464|0.301472|4.064576|2.586240
424|10.218464|0.301632|4.173952|2.578880
425|10.218464|0.301120|4.117088|2.643584
426|10.218464|0.310048|4.139456|2.613472
427|10.218464|0.299808|4.180032|2.541504
428|10.218464|0.303584|4.149600|2.570912
429|10.218464|0.302784|4.158048|2.561056
430|10.218464|0.299904|4.219808|2.619648
431|10.218464|0.300256|4.265280|2.581056
432|10.218464|0.301248|4.224448|2.583488
433|10.218464|0.300224|4.260960|2.666368
434|10.218464|0.299648|4.153472|2.594912
435|10.218464|0.302272|4.265248|2.554624
436|10.218464|0.301216|4.076768|2.644096
437|10.218464|0.300928|4.212448|2.623616
438|10.218464|0.302400|4.205952|2.590592
439|10.218464|0.302528|4.287712|2.621920
440|10.218464|0.303136|4.124864|2.601440
441|10.218464|0.299264|4.267264|2.635744
442|10.218464|0.301344|4.154368|2.652992
443|10.218464|0.301312|4.291328|2.594656
444|10.218464|0.302080|4.109696|2.630560
445|10.218464|0.300384|4.194560|2.642752
446|10.218464|0.301664|4.174560|2.576608
447|10.218464|0.299808|4.226656|2.627328
448|10.218464|0.300224|4.205280|2.629312
449|10.218464|0.300224|4.094336|2.613280
450|10.218464|0.300288|4.203584|2.594336
451|10.218464|0.301376|4.088224|2.598048
452|10.218464|0.303680|4.152352|2.621728
453|10.218464|0.302592|4.258240|2.682592
454|10.218464|0.300000|4.324256|2.602400
455|10.218464|0.299712|4.125536|2.597600
456|10.218464|0.299744|4.180000|2.548320
457|10.218464|0.298784|4.199296|2.590752
458|10.218464|0.300064|4.215872|2.615040
459|10.218464|0.303296|4.101632|2.601728
460|10.218464|0.302624|4.173728|2.619360
461|10.218464|0.300864|4.178656|2.619680
462|10.218464|0.301120|4.174144|2.612416
463|10.218464|0.300960|4.287008|2.603104
464|10.218464|0.300576|4.082848|2.580640
465|10.218464|0.300032|4.190176|2.622016
466|10.218464|0.303296|4.202720|2.615008
467|10.218464|0.300512|4.082304|2.586848
468|10.218464|0.304352|4.198112|2.632288
469|10.218464|0.303232|4.036480|2.595136
470|10.218464|0.298208|4.174464|2.611392
471|10.218464|0.301888|4.186400|2.557280
472|10.218464|0.301184|4.228576|2.645696
473|10.218464|0.302144|4.233408|2.566816
474|10.218464|0.302816|4.257312|2.639744
475|10.218464|0.300992|4.128448|2.620128
476|10.218464|0.302336|4.175328|2.580960
477|10.218464|0.300864|4.233504|2.602528
478|10.218464|0.302784|4.338304|2.596416
479|10.218464|0.302816|4.319904|2.598336
480|10.218464|0.304992|4.237664|2.604544
481|10.218464|0.302880|4.192544|2.631808
482|10.218464|0.301536|4.195424|2.581632
483|10.218464|0.301120|4.188608|2.597152
484|10.218464|0.302528|4.219232|2.645760
485|10.218464|0.312608|4.229312|2.591904
486|10.218464|0.303072|4.113824|2.634848
487|10.218464|0.302560|4.216224|2.607776
488|10.218464|0.303200|4.252160|2.615936
489|10.218464|0.305248|4.238944|2.591200
490|10.218464|0.310240|4.118784|2.571328
491|10.218464|0.299872|4.129568|2.552352
492|10.218464|0.300128|4.144160|2.561344
493|10.218464|0.304096|4.105120|2.573504
494|10.218464|0.300672|4.153024|2.629856
495|10.218464|0.299776|4.099520|2.564864
496|10.218464|0.294560|4.321088|2.594272
497|10.218464|0.301984|4.177376|2.605472
498|10.218464|0.304352|4.178880|2.620992
499|10.218464|0.301664|4.236736|2.589952
500|10.218464|0.299072|4.231296|2.641536
501|10.218464|0.301024|4.177344|2.604672
502|10.218464|0.302432|4.109376|2.565536
503|10.218464|0.300736|4.156064|2.600512
504|10.218464|0.298592|4.203200|2.594080
505|10.218464|0.297920|4.164736|2.570240
506|10.218464|0.337408|4.749632|2.879360
507|10.218464|0.339488|4.519872|2.812928
508|10.218464|0.342784|4.704960|2.828096
509|10.218464|0.340224|4.767968|2.855712
510|10.218464|0.339968|4.761312|2.880128
511|10.218464|0.335232|4.666816|2.833600
512|10.218464|0.336352|4.658432|2.873024
513|10.218464|0.341056|4.748960|2.866304
514|10.218464|0.336928|4.792416|2.910048
515|10.218464|0.340576|4.782240|2.921728
516|10.218464|0.337568|4.794720|2.821856
517|10.218464|0.347616|4.844736|2.814240
518|10.218464|0.337504|4.724608|2.851584
519|10.218464|0.335136|4.854272|2.861568
520|10.218464|0.342912|4.625088|2.948256
521|10.218464|0.340544|4.748352|2.806240
522|10.218464|0.338528|4.684800|2.840544
523|10.218464|0.339360|4.915744|2.881440
524|10.218464|0.337856|4.654912|2.899072
525|10.218464|0.340960|4.668672|2.920480
526|10.218464|0.339616|4.726944|2.867872
527|10.218464|0.342752|4.579840|2.877472
528|10.218464|0.337984|4.777824|2.813152
529|10.218464|0.339808|4.871040|2.883456
530|10.218464|0.353120|4.271968|2.678976
531|10.218464|0.310368|4.253792|2.649408
532|10.218464|0.309312|4.347136|2.630496
533|10.218464|0.309824|4.323552|2.645600
534|10.218464|0.307648|4.220704|2.690304
535|10.218464|0.307936|4.205280|2.677888
536|10.218464|0.317504|4.307648|2.632160
537|10.218464|0.309728|4.287808|2.678976
538|10.218464|0.309056|4.327712|2.665344
539|10.218464|0.309216|4.303456|2.642240
540|10.218464|0.317600|4.380800|2.613600
541|10.218464|0.311456|4.264096|2.668032
542|10.218464|0.306592|4.356704|2.638784
543|10.218464|0.307776|4.310400|2.678720
544|10.218464|0.310368|4.302432|2.647072
545|10.218464|0.308640|4.326816|2.651072
546|10.218464|0.307392|4.329632|2.677280
547|10.218464|0.310048|4.257664|2.631616
548|10.218464|0.309920|4.323360|2.574528
549|10.218464|0.301184|4.154848|2.614560
550|10.218464|0.297504|4.145600|2.574976
551|10.218464|0.301984|4.131520|2.579136
552|10.218464|0.299200|4.193728|2.603296
553|10.218464|0.301056|4.117600|2.576768
554|10.218464|0.300768|4.155456|2.569152
555|10.218464|0.303296|4.236928|2.726304
556|10.218464|0.300672|4.331488|2.576864
557|10.218464|0.300256|4.139648|2.562336
558|10.218464|0.299840|4.261120|2.567392
559|10.218464|0.304064|4.095872|2.623424
560|10.218464|0.301888|4.110144|2.624224
561|10.218464|0.300832|4.114304|2.610848
562|10.218464|0.299648|4.232128|2.517344
563|10.218464|0.299456|4.268256|2.606784
564|10.218464|0.301856|4.096736|2.567872
565|10.218464|0.301952|4.134560|2.606880
566|10.218464|0.301856|4.189056|2.609440
567|10.218464|0.303168|4.134592|2.601216
568|10.218464|0.299456|4.276576|2.649280
569|10.218464|0.302336|4.196480|2.661888
570|10.218464|0.302080|4.227136|2.578144
571|10.218464|0.300704|4.287552|2.633920
572|10.218464|0.301824|4.187488|2.629888
573|10.218464|0.299488|4.214688|2.635520
574|10.218464|0.303264|4.201504|2.601280
575|10.218464|0.299584|4.248288|2.596832
576|10.218464|0.300480|4.170144|2.605728
577|10.218464|0.305184|4.305824|2.609824
578|10.218464|0.302304|4.079776|2.599328
579|10.218464|0.299296|4.180096|2.561856
580|10.218464|0.302720|4.239392|2.560320
581|10.218464|0.302560|4.144736|2.616736
582|10.218464|0.301952|4.157504|2.620992
583|10.218464|0.299904|4.141536|2.568992
584|10.218464|0.301440|4.138656|2.605504
585|10.218464|0.300192|4.264416|2.606240
586|10.218464|0.301760|4.145152|2.612192
587|10.218464|0.300480|4.202528|2.629440
588|10.218464|0.300992|4.037056|2.631424
589|10.218464|0.303328|4.167200|2.588608
590|10.218464|0.301696|4.147040|2.659968
591|10.218464|0.303200|4.189280|2.591968
592|10.218464|0.302144|4.214912|2.529824
593|10.218464|0.304640|4.107648|2.596480
594|10.218464|0.302592|4.285856|2.599200
595|10.218464|0.301920|4.198240|2.622784
596|10.218464|0.300672|4.199616|2.658848
597|10.218464|0.302304|4.058752|2.542368
598|10.218464|0.299136|4.270432|2.589440
599|10.218464|0.311296|4.073792|2.625216
600|10.218464|0.300416|4.106656|2.590720
601|10.218464|0.302048|4.099456|2.657952
602|10.218464|0.300800|4.318368|2.536000
603|10.218464|0.302144|4.229632|2.556096
604|10.218464|0.301152|4.143456|2.625472
605|10.218464|0.303264|4.172320|2.657536
606|10.218464|0.304256|4.200704|2.617312
607|10.218464|0.298784|4.099808|2.632288
608|10.218464|0.301824|4.142144|2.645856
609|10.218464|0.302272|4.220544|2.579904
610|10.218464|0.302560|4.159840|2.636992
611|10.218464|0.300704|4.210592|2.633120
612|10.218464|0.302496|4.221856|2.590624
613|10.218464|0.300320|4.246880|2.607008
614|10.218464|0.301952|4.228608|2.597952
615|10.218464|0.299904|4.120768|2.533056
616|10.218464|0.300928|4.167200|2.597248
617|10.218464|0.299232|4.208960|2.609184
618|10.218464|0.301696|4.135424|2.597248
619|10.218464|0.299488|4.240736|2.556288
620|10.218464|0.303936|4.264704|2.569888
621|10.218464|0.299328|4.180832|2.562464
622|10.218464|0.299200|4.101024|2.582912
623|10.218464|0.301056|4.217632|2.620960
624|10.218464|0.300672|4.149216|2.663360
625|10.218464|0.296544|4.229024|2.609280
626|10.218464|0.300576|4.243008|2.590752
627|10.218464|0.305280|4.205472|2.598400
628|10.218464|0.304800|4.199392|2.590368
629|10.218464|0.301184|4.188160|2.639776
630|10.218464|0.303808|4.133312|2.609664
